Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.583247,0.1203209998,0.315563,0.33467724800000004,-3.170577045022194e-08,-3.170577045022194e-08,6469710331.486663,4.91611,58.633731,61.144085,2.8282,51.31295,54.208568,0.272114,0.272145,0.272145,67.8067,67.813512,67.813537,46.624925,46.626181,46.626171
0.484267,0.01002047878,0.108714,0.0128482921,-3.170577045022194e-08,-3.170577045022194e-08,4269161886.4086127,0.97006,40.739516,57.262886,2.64388,24.202577,46.526472,0.170891,0.170893,0.170893,59.241,59.241386,59.241386,50.372521,50.372702,50.372701
0.90146,7.1714075,0.519776,1.01399523,41366804.05833862,118908687.38110337,5068899225.221206,1.74039,12.643922,12.613085,1.11198,12.643922,12.613085,0.202165,0.000363,0.003102,12.8415,12.613094,12.644652,10.295914,12.613085,12.643922
0.508775,1.127756856,0.201105,0.61253834,-3.170577045022194e-08,-3.170577045022194e-08,4777741523.166773,1.05935,37.448888,38.001192,7.95899,38.035538,39.472709,0.096933,0.098768,0.098839,28.8756,29.219244,29.223465,27.333277,27.602138,27.603931
0.129883,0.809067234,0.128054,0.0517927802,-3.170577045022194e-08,-3.170577045022194e-08,6299687417.868032,6.47558,47.682673,51.546293,0.834462,37.500211,42.307143,0.275958,0.275966,0.275966,83.1683,83.170283,83.170283,56.664104,56.664417,56.664416
0.186827,0.0105143321,0.138027,0.02774595878,-3.170577045022194e-08,-3.170577045022194e-08,2291649485.882885,2.02119,5.523441,48.041794,1.34757,2.389179,45.180648,0.010209,0.01021,0.01021,44.9408,44.941749,44.941733,44.912713,44.913659,44.913643
0.672894,5.021578020000001,0.469387,0.783554528,-3.170577045022194e-08,-3.170577045022194e-08,3387411060.9895387,2.53731,50.20333,52.006049,7.35634,42.275298,60.142643,0.098424,0.098872,0.098932,51.1406,51.306355,51.308926,48.328914,48.461186,48.46035
0.961799,0.386289304,0.125624,0.0987037992,-3.170577045022194e-08,-3.170577045022194e-08,2524914619.150037,2.83857,23.135044,41.507978,14.9015,22.727569,54.703358,0.084784,0.084796,0.084795,63.6117,63.618258,63.616912,60.979982,60.985541,60.984307
0.949325,0.2317552892,0.152047,0.878868408,-3.170577045022194e-08,-3.170577045022194e-08,5415918506.612174,6.55465,36.185077,42.397284,2.06741,38.840768,48.82653,0.13594,0.135963,0.135963,64.2212,64.22872,64.228494,57.797639,57.802482,57.802262
0.496016,1.853596338,0.297897,0.0970921052,-3.170577045022194e-08,-3.170577045022194e-08,2346348669.684703,2.11117,27.599736,61.242119,6.79656,23.926172,56.234749,0.048089,0.048106,0.048106,75.2027,75.218462,75.217984,74.17337,74.188182,74.187712
0.519025,0.47909575400000004,0.303629,1.097156748,-3.170577045022194e-08,-3.170577045022194e-08,2585593220.3484077,13.8549,36.644459,63.578985,3.36093,22.725832,55.297583,0.06498,0.064986,0.064986,81.1355,81.139512,81.139332,79.130104,79.133694,79.133522
0.621359,0.8705166160000001,0.466285,0.1997185342,-3.170577045022194e-08,-3.170577045022194e-08,6272301745.289222,1.19304,12.36557,12.399143,5.21962,14.769453,14.82325,0.272217,0.256804,0.260153,16.1101,16.337439,16.40019,11.074831,11.644641,11.599085
0.288198,8.13536452,0.240733,0.8938782940000001,-3.170577045022194e-08,-3.170577045022194e-08,4131304810.677518,8.59891,18.057563,18.074081,10.6221,22.133032,22.164083,0.188401,0.184223,0.186252,20.7248,20.744507,20.7818,17.066436,17.217307,17.182882
0.927492,0.747510616,0.367342,0.1270011718,40150380.469245404,141568769.81610653,6967735791.356966,3.96998,6.362131,6.359957,3.47712,6.362131,6.359957,0.018818,0.0,0.0,6.60286,6.359957,6.362131,6.58886,6.359957,6.362131
