Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.630238,0.0378032132,0.346208,0.01251415734,-3.170577045022194e-08,-3.170577045022194e-08,4970523141.5352955,8.86243,62.302137,74.206062,1.44427,54.802178,68.674438,0.061503,0.061504,0.061504,52.8808,52.881326,52.881344,51.706925,51.70741,51.707423
0.345083,0.0345918104,0.271721,0.01221600972,-3.170577045022194e-08,-3.170577045022194e-08,2770438394.148196,2.06329,36.018332,69.454919,4.18733,36.447684,69.748185,0.110428,0.110428,0.110428,80.7843,80.784475,80.784473,75.269998,75.270124,75.270122
0.351458,0.0888664732,0.310434,0.01113548086,-3.170577045022194e-08,-3.170577045022194e-08,2299544861.291635,0.815072,26.155499,67.574455,3.75822,31.742601,70.460476,0.08725,0.087252,0.087252,76.523,76.524186,76.524178,73.178297,73.179261,73.179253
0.537182,0.035708011000000005,0.535109,0.1406848008,-3.170577045022194e-08,-3.170577045022194e-08,3154030570.166678,1.21677,46.259532,75.031343,3.59434,48.635878,76.602326,0.174211,0.174214,0.174214,84.0604,84.061499,84.061493,71.055767,71.056289,71.056271
0.715603,0.315497774,0.3821,0.382450886,-3.170577045022194e-08,-3.170577045022194e-08,1726589815.9540582,2.46986,12.47647,12.299288,11.8911,12.868814,12.756097,0.100218,0.082238,0.09817,11.7383,11.733663,11.939433,11.070513,11.275843,11.286212
0.979579,0.0764835538,0.337595,0.01040466752,-3.170577045022194e-08,-3.170577045022194e-08,2364502541.4627857,2.6828,27.034427,49.899707,6.47092,35.76896,71.842262,0.00737,0.007371,0.007371,60.2622,60.264424,60.263988,60.242566,60.244787,60.244352
0.59807,0.17692583779999999,0.421031,0.1137922198,-3.170577045022194e-08,-3.170577045022194e-08,3814005323.72846,6.11466,49.90297,56.495694,6.36314,49.763443,62.407198,0.260458,0.260469,0.260509,40.4722,40.477733,40.480965,28.603796,28.606974,28.606585
0.904081,0.8499619979999999,0.214853,0.08497916820000001,-3.170577045022194e-08,-3.170577045022194e-08,5146684815.621274,0.886475,30.73816,30.185642,0.870877,48.472633,56.704804,0.28319,0.285766,0.286161,36.2309,36.583605,36.60657,24.256554,24.339055,24.330768
0.956474,0.07041431159999999,0.399208,0.0904264416,-3.170577045022194e-08,-3.170577045022194e-08,4254343068.3004684,5.15753,39.450777,51.24874,6.63872,54.705762,70.794259,0.030985,0.030987,0.030989,44.1439,44.147705,44.147814,43.891045,43.894802,43.894882
0.165595,0.1397890648,0.13076,0.12329143699999999,-3.170577045022194e-08,-3.170577045022194e-08,4836043379.949806,7.31319,53.924712,68.566928,12.5816,55.834209,69.949084,0.013607,0.013607,0.013607,60.1691,60.169412,60.169413,60.102335,60.102646,60.102646
0.223084,0.0511424254,0.160616,0.20841158899999998,-3.170577045022194e-08,-3.170577045022194e-08,1533588848.307438,0.929397,3.912733,62.859314,9.94205,20.703357,62.060176,0.207063,0.207146,0.20715,34.3022,34.312521,34.312748,27.233853,27.237479,27.237431
0.542157,0.0638666076,0.261903,0.101367983,-3.170577045022194e-08,-3.170577045022194e-08,3695249657.94868,0.833521,50.718221,74.550451,1.18049,40.571307,66.270086,0.16067,0.160673,0.160673,96.7904,96.791405,96.791401,83.76518,83.765691,83.765686
