Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.526089,389001.0,0.33974,64447600.0,760957197.2098922,-3.170577045022194e-08,1951959256.287099,10.173,18.827978,18.785097,1.14768,5.99939,48.699472,0.157553,0.156071,0.157374,18.8209,18.785097,18.827978,18.8209,18.785097,18.827978
0.769609,19310500.0,0.424588,950473.0,-3.170577045022194e-08,-3.170577045022194e-08,1542798356.8440137,2.31012,20.045538,49.966242,14.4992,23.984263,57.507219,0.021211,0.021211,0.021211,52.7923,52.792788,52.792557,52.7923,52.792788,52.792557
0.756742,58390500.0,0.367427,1465470.0,-3.170577045022194e-08,-3.170577045022194e-08,4276819093.5269694,5.17367,37.441328,45.674512,1.02361,22.692232,22.662103,0.037186,0.037172,0.037185,20.6432,20.641361,20.644681,20.6432,20.641361,20.644681
0.896719,83535700.0,0.87489,28247.5,-3.170577045022194e-08,1461827520.6087508,2455957559.2341413,1.93804,24.303441,43.678493,1.43993,61.528234,61.502353,0.185927,0.185134,0.18587,61.4984,61.502352,61.528234,61.4984,61.502353,61.528234
0.601172,299203.0,0.235083,1032390.0,3972441344.324667,-3.170577045022194e-08,1644607233.9875512,0.900729,19.085007,45.953223,1.72314,2.479986,49.76965,0.070994,0.070983,0.070999,45.9525,45.953223,45.954728,45.9525,45.953223,45.954728
0.336766,25423.8,0.263728,914780.0,3661994292.961319,-3.170577045022194e-08,3827565813.2633333,6.71878,56.178722,56.177573,2.52847,31.396382,53.399981,0.093345,0.093335,0.093355,56.1711,56.177573,56.178722,56.1711,56.177573,56.178722
0.564775,24012.8,0.34377,97687200.0,-3.170577045022194e-08,-3.170577045022194e-08,5055799408.825434,1.12146,61.139086,62.53156,14.8805,48.434295,58.739349,0.277627,0.277624,0.277646,90.2824,90.290895,90.293329,60.188267,60.19393,60.195553
0.672138,39082.5,0.18134,3772600.0,-3.170577045022194e-08,-3.170577045022194e-08,6020685146.014695,1.44958,56.465564,63.723356,2.587,43.13186,49.032614,0.093836,0.093845,0.093844,95.0884,95.094974,95.094037,95.0884,95.094974,95.094037
0.251523,12774.6,0.206704,25798.5,3834765377.2986684,6069736842.105263,4368119616.715069,7.72112,58.388476,58.38816,0.853656,31.263534,58.38816,0.115775,0.115777,0.115797,58.3765,58.38816,58.388476,58.3765,58.38816,58.388476
0.670882,573521.0,0.460604,34403300.0,-3.170577045022194e-08,-3.170577045022194e-08,5361854921.567586,0.846604,45.920105,50.521667,12.085,52.91169,61.081571,0.288095,0.288076,0.28809,52.9911,52.992384,52.993458,35.3274,35.328256,35.328972
0.86941,1921460.0,0.835828,2230840.0,-3.170577045022194e-08,-3.170577045022194e-08,6133575577.991527,1.83607,17.794305,17.774485,2.25308,17.794546,17.774403,0.258991,0.251933,0.253127,17.8688,17.774713,17.794857,11.912533,11.849808,11.863238
0.783635,296540.0,0.127294,19308000.0,-3.170577045022194e-08,-3.170577045022194e-08,1599128954.5120225,9.67575,22.852807,51.416716,1.17963,0.723012,43.912893,0.158919,0.158924,0.158921,72.7503,72.752869,72.750913,72.7503,72.752869,72.750913
0.706355,4481420.0,0.2331,222583.0,-3.170577045022194e-08,-3.170577045022194e-08,1253327009.2739155,1.24817,15.783194,47.372614,5.28018,4.252152,34.293981,0.249079,0.249051,0.249098,34.2944,34.294748,34.297369,22.862933,22.863165,22.864913
0.303069,2183860.0,0.275894,41997400.0,-3.170577045022194e-08,-3.170577045022194e-08,1176992829.67516,8.27737,8.170713,56.976125,1.08173,0.920859,49.816786,0.253213,0.253213,0.253213,87.9128,87.912852,87.912816,58.608533,58.608568,58.608544
0.823839,21367800.0,0.579697,35629300.0,-3.170577045022194e-08,-3.170577045022194e-08,5264773898.345888,13.3538,41.278681,47.894239,3.81005,51.990135,60.963911,0.172257,0.172257,0.172257,95.5498,95.549855,95.54984,95.5498,95.549855,95.54984
0.624772,74157.7,0.115597,722199.0,-3.170577045022194e-08,-3.170577045022194e-08,1404544487.0148907,4.32572,21.860965,65.280452,9.00595,3.615681,52.887185,0.062666,0.062667,0.062668,73.3478,73.352475,73.348857,73.3478,73.352475,73.348857
0.650052,35115.6,0.501011,68579.9,1475809448.3195941,1741962904.2485733,3296474419.774963,1.99466,42.824273,42.795326,9.71846,42.824273,42.795326,0.194949,0.193662,0.194639,42.7887,42.795326,42.824273,42.7887,42.795326,42.824273
0.443426,2316370.0,0.435201,92769200.0,-3.170577045022194e-08,-3.170577045022194e-08,5024616504.384928,2.76062,47.507862,56.012616,8.61545,49.078725,59.449693,0.086684,0.086683,0.086684,46.5962,46.596403,46.596561,46.5962,46.596403,46.596561
0.829094,147355.0,0.696556,332704.0,510683259.3532023,657223208.6239696,1581355973.6028705,1.77753,19.598284,19.548194,3.05135,19.598284,19.548194,0.056996,0.04994,0.056284,19.5005,19.548194,19.598284,19.5005,19.548194,19.598284
0.307238,5283260.0,0.169005,73469100.0,-3.170577045022194e-08,-3.170577045022194e-08,1037853932.9278176,6.33159,4.966524,56.114263,8.87866,3.488121,53.515077,0.078456,0.078456,0.078456,87.8031,87.803111,87.803103,87.8031,87.803111,87.803103
0.688165,1719230.0,0.578521,7389930.0,2332118262.5237794,-3.170577045022194e-08,5089258072.448885,3.70967,33.800728,33.798233,4.54495,46.803988,51.878909,0.086228,0.086195,0.086209,33.8014,33.798233,33.800728,33.8014,33.798233,33.800728
0.693597,1114180.0,0.485627,39614.0,343623018.38934684,216865.5358275206,6978837876.6283245,1.16526,6.366543,6.365271,3.87809,6.366543,6.365271,0.19391,4.170195e-06,4.320399e-06,6.92985,6.36527,6.366542,6.92985,6.365271,6.366543
0.105857,48376.5,0.101647,273782.0,-3.170577045022194e-08,-3.170577045022194e-08,4471724397.89056,6.45275,34.596274,43.440668,8.67002,35.494179,49.995299,0.279367,0.279378,0.279385,43.4362,43.439398,43.439904,28.957467,28.959598,28.959936
0.870928,310536.0,0.256936,31352.3,-3.170577045022194e-08,-3.170577045022194e-08,5033580867.431547,4.93933,38.852266,47.362201,1.00074,39.453359,61.953352,0.106758,0.106764,0.106762,90.9452,90.948994,90.94789,90.9452,90.948994,90.94789
0.644211,28011200.0,0.521759,22890400.0,-3.170577045022194e-08,-3.170577045022194e-08,2719019620.3033543,5.3486,27.182274,29.248417,1.78239,26.412111,30.509085,0.134666,0.134506,0.134634,14.482,14.4729,14.481117,14.482,14.4729,14.481117
0.764731,37232000.0,0.195753,70175700.0,-3.170577045022194e-08,-3.170577045022194e-08,5139970623.173063,2.01726,39.024951,44.010941,1.41323,35.073653,45.544151,0.043869,0.043859,0.043863,17.6923,17.690759,17.691466,17.6923,17.690759,17.691466
0.644889,69884100.0,0.581707,353465.0,-3.170577045022194e-08,-3.170577045022194e-08,1051958512.7934535,11.2245,20.415523,59.367988,1.57085,9.058768,63.755971,0.048503,0.048504,0.048503,92.9798,92.980646,92.979947,92.9798,92.980646,92.979947
0.906324,99395400.0,0.352629,60433900.0,-3.170577045022194e-08,-3.170577045022194e-08,5553120608.321304,5.97108,38.592589,43.81063,1.43307,44.447595,52.619892,0.251738,0.251738,0.251738,47.6707,47.67076,47.670774,31.780467,31.780506,31.780516
0.868523,6327400.0,0.667472,312365.0,-3.170577045022194e-08,-3.170577045022194e-08,4598836357.482069,7.73981,36.847111,46.374533,1.41613,51.644972,67.240626,0.197592,0.197593,0.197599,75.1375,75.140676,75.140431,75.1375,75.140676,75.140431
0.470683,5089560.0,0.403703,57401100.0,-3.170577045022194e-08,-3.170577045022194e-08,1624307451.5609107,14.8166,26.536874,60.173572,1.14747,5.19737,53.494282,0.046073,0.046072,0.046073,42.9867,42.986722,42.986809,42.9867,42.986722,42.986809
0.209903,24592600.0,0.189163,110722.0,-3.170577045022194e-08,-3.170577045022194e-08,1276128938.7346308,3.6263,2.629548,50.920408,5.56358,3.637634,33.150417,0.29648,0.296471,0.296516,33.1473,33.151168,33.1527,22.0982,22.100778,22.1018
0.617689,22884700.0,0.299908,397246.0,-3.170577045022194e-08,-3.170577045022194e-08,1796200723.858891,1.15121,22.269418,58.174107,7.89685,18.217428,58.520062,0.161817,0.161818,0.161817,83.9561,83.956347,83.956195,83.9561,83.956347,83.956195
0.453682,92207.1,0.141772,2904920.0,86075935.32022828,1649876.3474952441,2660980477.5244,0.964623,6.323071,6.109553,11.5142,6.323071,6.109553,0.064303,0.007023,0.034699,5.7264,6.109553,6.323071,5.7264,6.109553,6.323071
