Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.328622,0.1799896334,0.154528,7.18534818,-3.170577045022194e-08,-3.170577045022194e-08,1956086808.095841,2.54304,26.048776,69.746884,12.4419,30.117976,69.254047,0.272367,0.272394,0.272396,78.2933,78.300417,78.300463,53.803203,53.804571,53.804461
0.150989,8.729830439999999,0.13015,3.39326244,-3.170577045022194e-08,-3.170577045022194e-08,2080177602.9592142,4.21956,24.413502,65.65433,2.33687,14.14759,64.742416,0.196844,0.19709,0.197093,60.9708,61.025343,61.025331,49.399563,49.419992,49.419717
0.523295,9.85997172,0.258208,4.05648556,144479835.12999365,-3.170577045022194e-08,4914363123.669462,8.52074,16.900773,17.017746,3.08853,18.066632,18.175195,0.174791,0.150226,0.157909,19.4907,19.329414,19.438723,16.458255,17.017746,16.900773
0.783686,4.8583585199999995,0.209673,2.283467614,-3.170577045022194e-08,-3.170577045022194e-08,3805570837.5501213,1.93372,46.242071,65.595173,2.51677,43.78595,68.061165,0.045317,0.045346,0.045346,82.7227,82.755718,82.754583,81.715695,81.747018,81.745878
0.749951,5.38747356,0.450156,0.23010322400000002,-3.170577045022194e-08,-3.170577045022194e-08,1174735937.8690434,1.04572,18.382369,18.74432,8.8474,25.049554,28.985474,0.285826,0.282822,0.300824,26.374,27.261145,27.802772,17.544018,18.267683,17.818169
0.625977,2.3785891,0.49961,4.01617744,-3.170577045022194e-08,-3.170577045022194e-08,5274884562.043949,10.6578,68.53845,79.158321,5.67712,70.473509,82.011256,0.063825,0.063835,0.063835,88.727,88.73706,88.73695,86.609478,86.618621,86.618484
0.332533,7.3987478200000005,0.330358,2.444173376,-3.170577045022194e-08,-3.170577045022194e-08,6122393839.848342,1.83044,67.148585,71.38683,14.9345,69.27441,74.100328,0.131365,0.131576,0.131578,67.7219,67.791212,67.791311,61.355613,61.399773,61.399749
0.541646,4.20406122,0.160414,2.836562516,-3.170577045022194e-08,-3.170577045022194e-08,6573416871.5982685,3.19411,68.97186,70.371802,1.21209,60.1593,62.560041,0.274209,0.274583,0.274586,67.4537,67.536228,67.53663,46.150636,46.165738,46.165649
0.763022,2.84120205,0.675313,9.050308379999999,-3.170577045022194e-08,-3.170577045022194e-08,6183337643.444246,2.51188,22.343305,22.393019,4.62181,21.918736,21.987043,0.279338,0.266451,0.268751,31.0096,31.016814,31.085926,20.955968,21.6158,21.546619
0.94516,7.529291880000001,0.639926,0.40204668800000004,1006915662.6506025,-3.170577045022194e-08,6560588411.736532,2.0463,45.138585,45.141142,8.23385,61.542517,61.924471,0.100349,0.100752,0.10083,47.5674,47.893242,47.894826,44.854624,45.141142,45.138585
