Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.425715,2.0232342279999997,0.377501,3.3789432799999997,-3.170577045022194e-08,-3.170577045022194e-08,3956827947.3554387,1.71413,48.272937,54.119267,0.801968,45.688933,49.440193,0.249481,0.252074,0.252134,50.2847,50.7109,50.715956,36.446373,36.539109,36.537722
0.640218,0.011604827600000001,0.18684,0.0743940288,-3.170577045022194e-08,-3.170577045022194e-08,4031259554.117684,1.21968,52.644546,71.300256,12.6177,49.416817,67.787785,0.009915,0.009915,0.009915,37.3158,37.317116,37.317165,37.293804,37.295117,37.295165
0.4898,9.313162740000001,0.223276,8.2578028,-3.170577045022194e-08,218400951.1731135,1874359540.3041453,7.70648,18.850699,18.788546,0.938908,18.100531,18.050956,0.032953,0.028894,0.032487,17.8273,18.14138,18.215157,17.711892,18.050956,18.100531
0.116405,0.01475901684,0.108338,2.597419928,-3.170577045022194e-08,-3.170577045022194e-08,6698577136.930883,0.845754,58.962574,61.078864,13.487,60.169725,60.896991,0.285695,0.285745,0.285745,47.2898,47.297867,47.2979,31.467328,31.468838,31.468833
0.834761,0.01357304976,0.697607,0.038911213400000005,-3.170577045022194e-08,-3.170577045022194e-08,4733033201.505262,1.55121,46.272391,57.076072,3.57109,55.179117,67.78334,0.069095,0.069095,0.069095,89.243,89.243323,89.243313,86.756949,86.757236,86.757226
0.272676,0.02232650366,0.266736,0.0331337162,-3.170577045022194e-08,-3.170577045022194e-08,1642901205.2466955,9.64611,26.402439,71.760796,3.79956,20.187755,69.321584,0.138552,0.138552,0.138552,89.3611,89.361166,89.361164,80.110955,80.110995,80.110993
0.25995,4.42698594,0.213697,0.0792779978,-3.170577045022194e-08,-3.170577045022194e-08,1227201924.2117522,1.00887,13.381657,13.430053,7.49748,17.992819,26.95352,0.226216,0.227173,0.236042,15.5845,16.099596,16.263366,11.890013,12.257865,12.146618
0.313476,0.02857419918,0.288693,9.95651566,-3.170577045022194e-08,-3.170577045022194e-08,3704166887.362195,2.10167,44.468465,69.084862,10.4895,52.269645,54.32404,0.081793,0.081854,0.081867,47.5345,47.563468,47.564503,45.699063,45.724287,45.724687
0.129002,0.0135735544,0.122776,0.704836996,-3.170577045022194e-08,-3.170577045022194e-08,1100118689.8399372,0.93982,0.695109,61.854869,11.6632,8.019135,69.946771,0.044882,0.044883,0.044883,57.6855,57.686293,57.686263,56.996535,56.997287,56.997258
0.172935,5.05103638,0.169102,0.2784994616,1401087.8249841472,-3.170577045022194e-08,6007544320.427644,6.30213,7.273158,7.27593,9.63025,8.276174,8.267173,0.156653,0.037535,0.043109,7.62757,7.337443,7.354266,6.645529,7.27593,7.273158
0.922802,0.1358623348,0.705091,0.01221162566,-3.170577045022194e-08,-3.170577045022194e-08,2675989795.4471436,2.14624,14.485085,14.286051,6.5715,24.259758,23.861193,0.191719,0.184365,0.191791,16.2428,16.280875,16.397402,13.291312,13.509042,13.415965
0.13706,0.0409111648,0.135353,0.02119021208,-3.170577045022194e-08,-3.170577045022194e-08,5636800743.09399,1.61696,54.43644,63.755824,1.69642,54.528684,63.867159,0.163145,0.163146,0.163146,82.5409,82.541093,82.541093,71.134168,71.134264,71.134264
0.462643,0.26782127920000004,0.181221,0.1090744666,82240773.62079899,119938015.21876982,3640155863.1275077,9.65981,4.000028,3.759808,1.26385,4.000028,3.759808,0.119455,2.893281e-06,0.00083,4.24876,3.759807,4.000044,3.913186,3.759808,4.000028
0.930715,0.01682353062,0.4754,1.668049672,-3.170577045022194e-08,-3.170577045022194e-08,1795043966.4339666,10.6071,25.95631,53.11458,5.00327,36.985186,65.356069,0.094325,0.094358,0.094366,53.6232,53.63732,53.637655,50.903519,50.9151,50.914988
0.830205,0.29171251379999996,0.630991,0.813949626,-3.170577045022194e-08,-3.170577045022194e-08,3597408940.9290853,9.23467,43.376385,61.011612,7.00325,55.807748,73.878217,0.016368,0.01637,0.016371,61.1687,61.176077,61.175992,61.070531,61.077872,61.077778
0.151217,0.1099292006,0.144194,0.01014708034,-3.170577045022194e-08,-3.170577045022194e-08,1784255311.1240277,14.3593,27.328795,48.389701,11.8828,25.025187,66.139381,0.062674,0.062677,0.062685,19.5568,19.558878,19.559534,19.106357,19.108345,19.108876
0.27899,0.112722383,0.278686,2.40139252,-3.170577045022194e-08,-3.170577045022194e-08,6557801910.394578,9.94847,69.180029,72.072184,3.19486,67.145289,70.109373,0.217255,0.217275,0.217275,90.9218,90.928069,90.92807,70.692403,70.694339,70.694335
0.340437,7.897742160000001,0.178512,0.01188225344,-3.170577045022194e-08,-3.170577045022194e-08,1350395955.1303842,1.93708,13.628084,71.271998,0.868225,1.676693,62.558212,0.101213,0.101349,0.10135,67.27,67.324619,67.323638,63.370995,63.412559,63.411581
0.4687,0.018228826860000002,0.393483,3.6693636,-3.170577045022194e-08,106095624.60367787,2311419098.9252787,2.53546,24.812489,24.973452,7.78521,11.384013,11.545383,0.135092,0.09682,0.119543,12.3985,12.195329,12.361692,11.172318,11.545383,11.384013
0.755595,0.543503588,0.326694,0.9087777899999999,-3.170577045022194e-08,-3.170577045022194e-08,2500273818.053986,0.906596,20.562056,20.287915,1.35333,20.833447,20.698336,0.085455,0.089217,0.091366,18.0708,18.846634,18.898839,17.311784,17.98699,17.996757
