Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.797059,3031049637.049754,8.61031,39.13567,60.305747
0.540847,6008158905.397787,1.37597,69.012162,75.188291
0.795104,1768785259.8801599,1.15273,27.085592,59.260835
0.948755,6365037308.659016,1.33307,47.683345,50.903457
0.100588,1728692215.8532252,5.823,8.944961,69.174343
0.263984,1786907899.0999007,12.089,29.362681,71.96027
0.919238,4278694954.31943,1.76678,40.189263,52.899405
0.447531,3141612307.7039413,1.29803,42.740419,71.946663
0.52071,4211903149.302798,1.33852,55.556696,74.909502
0.614687,5080194013.523032,4.76894,63.12004,74.879773
0.812709,4601733736.195102,1.76973,46.679725,58.431322
0.965624,5923810072.847989,3.43827,44.561905,49.983869
0.260172,2041552389.5637903,1.33964,19.608422,66.455799
0.866227,5410932728.680729,2.26595,48.350244,55.382888
0.65914,3185295101.370699,4.22481,46.705456,71.132881
0.884223,1111134916.4986694,1.87881,19.346592,54.398661
0.604492,5383541326.213618,6.61844,66.114791,75.832302
0.326074,4592767308.989636,1.82039,51.969921,68.982331
0.207971,3240760159.4994955,14.7341,44.377685,70.59194
0.800224,2528853024.3886027,2.29208,34.176906,59.344645
0.129941,4052232436.214442,12.6715,49.659365,69.961312
0.252042,4893458043.23316,1.24491,51.068024,65.894432
0.291286,5062213238.634215,11.849,60.056178,72.772294
0.969553,1795007433.1528835,1.22251,23.059369,49.372546
0.659431,1157292253.370496,7.31134,26.66628,71.612397
0.297687,5249713159.424107,6.23237,59.697389,71.422488
0.875222,2204145975.637898,7.2511,30.396899,55.432458
0.52553,3959922729.6516075,1.6377,53.879519,75.272643
0.369502,2030711182.6071248,5.77104,32.317704,71.804953
0.433944,1821119005.8234134,4.77965,31.439496,73.473515
0.140929,4537209093.284157,1.73223,45.666251,64.058757
0.451272,3501877958.51118,3.65995,49.18187,73.932589
0.910967,5179144445.638359,5.81691,45.54929,53.760016
0.856581,5680586757.952682,4.80801,50.493468,56.264389
0.253294,6846795352.726415,4.24277,67.855692,69.006214
0.617416,5099414078.855106,1.84353,61.909765,73.698278
0.527555,3203339582.8819175,0.916678,45.831031,74.482112
0.904623,6411117427.52218,13.4293,51.791926,54.339889
0.52351,5774946454.539479,3.62941,68.524432,76.371113
0.419719,2908110819.705369,1.95999,40.225021,71.162434
0.509346,4307026221.537495,6.72946,59.167797,77.06585
0.895889,6080566582.864374,2.56194,50.065532,53.997334
0.247519,4886423573.318125,1.17249,50.689626,65.531613
0.911076,4260103160.748292,8.62494,41.303065,53.910557
0.830633,6831307653.378067,6.39336,57.229996,57.983648
0.619199,6698667023.035905,1.39268,71.681244,73.287716
0.52244,2675126547.138799,2.5942,43.009707,75.88226
0.815116,3569150924.3517942,2.51033,40.820329,58.471645
0.608368,3146015190.815506,10.319,50.060439,76.103884
0.757914,1311421873.288608,1.52008,23.28755,62.100082
0.746743,2881176736.8099174,12.1266,40.937572,64.418595
0.928739,1943599183.0712113,1.44969,25.578351,52.284046
0.196723,6508366594.258297,1.75384,61.451247,64.776664
0.820447,3547223739.44127,10.0609,41.52507,58.879382
0.495969,6296919556.556367,2.89855,71.198528,75.538021
0.906621,6341203536.625465,2.85258,50.721327,53.652601
0.402978,6202902441.031381,1.61202,64.987237,70.0803
0.983953,6118815816.657698,4.49585,44.398684,48.804068
0.146596,3956785440.0515165,2.27983,41.739545,65.037334
0.38775,4392716915.841677,3.35257,53.633128,71.041758
0.497435,2975997360.145159,3.23008,45.859939,75.741279
0.941083,4611484297.121754,1.72916,40.50687,51.536423
0.165682,4592190862.213114,1.93648,47.250094,64.89608
0.657897,6270298224.773603,1.42999,66.219081,70.244151
0.289357,1967200304.6203816,1.79123,22.289033,68.298646
0.60964,3832600374.636316,5.58534,54.566675,75.362745
0.677763,4877329553.905003,7.78958,58.102165,69.971405
0.776919,4809600354.213373,2.51614,49.987636,60.968978
0.475062,5909082396.528853,3.1072,67.947027,74.870693
0.965998,2286279247.803507,7.56663,27.554409,50.210595
0.360332,2255446898.712928,2.53769,31.29852,70.029504
0.873805,1880692281.0649104,2.53494,27.072565,55.039229
0.242405,3592732323.2656517,9.87274,46.554785,70.585428
0.521722,5863780024.72976,4.84102,69.522092,76.757761
0.249303,3507641724.455297,2.84838,41.598616,67.847747
0.919303,5160893038.291306,1.2097,44.246383,52.751244
0.49533,4009343790.906359,2.96605,54.675783,75.556506
0.928352,1356366844.544268,8.05949,22.250556,52.941682
0.354899,3081993272.8269286,3.33566,41.212364,70.540474
0.754202,4477990807.108702,1.03882,48.756269,62.138999
0.409213,6007504360.402807,13.5347,68.357564,74.282524
0.614102,5475136121.830063,14.764,67.22821,76.115246
0.685807,1053969096.9324918,1.60833,20.630733,67.925508
0.255781,5965070392.561417,1.34316,59.233805,66.263134
0.42121,2964864761.560047,0.90075,38.337157,69.808726
0.529235,4380836362.2346525,1.1968,56.843849,74.881195
0.180979,3656000654.160789,2.26359,39.734172,65.074729
0.566921,4547844090.588245,5.31361,60.885604,76.804589
0.995498,5320840695.652919,6.97073,40.609788,48.270135
0.999828,3500754642.786456,4.22683,32.117998,47.91547
0.118331,6444751162.396831,8.99438,65.670122,69.181049
0.363392,1928045167.160778,1.59418,24.617025,69.109986
0.610764,3259489988.554189,13.7122,51.360109,76.257839
0.80046,5901721006.201828,4.76202,54.584895,59.750146
0.581164,3417886314.336487,1.22294,49.356036,74.743582
0.358379,4788321348.081954,3.30109,55.858849,70.552166
0.777398,5293494189.349135,4.40363,52.887952,61.2797
0.853057,3818159646.748233,5.71289,41.310173,56.550817
0.180556,5371028000.88829,7.39292,57.584901,68.216682
0.391837,4321649691.870406,5.77577,54.596847,72.184885
0.983098,5293069416.529292,4.75727,41.069562,48.875333
0.436883,2991105150.7307196,1.84078,41.710832,71.95112
0.350869,6220254264.319702,4.14664,66.068774,70.961219
0.221666,5896015672.0411415,0.95776,56.532535,63.977123
0.601341,5250321283.123384,2.88021,64.361495,75.0644
0.752987,5065585444.127827,1.54725,52.593392,62.504121
0.60842,5237482175.698517,2.80802,63.975577,74.685438
0.354591,4134611222.5962114,1.01275,47.170448,68.0281
0.167961,1729969483.91661,1.38592,5.810726,64.049784
0.144673,5462636053.234863,3.58953,56.294037,66.341239
0.220311,5102628543.439427,6.37302,56.54855,68.751146
0.591869,3553671839.2934074,9.67398,53.793708,76.822768
0.138977,6447267667.507921,6.20308,64.52707,67.846428
0.269492,2004599474.2047606,1.16817,18.443637,66.525028
0.350575,4656895943.205106,2.59637,54.011607,69.977019
0.806524,6934068857.697172,2.24361,58.639792,58.946217
0.89863,6028220812.433192,2.54237,49.707305,53.874749
0.395407,2042235348.1484194,1.85002,28.551475,70.093895
0.62056,2661978794.097954,9.02217,45.039228,75.155025
0.656591,2885016947.6000795,0.931035,42.066647,69.954619
0.430239,5040268026.224346,5.68653,61.080758,73.595574
0.350191,6873752076.12613,1.8877,68.525359,69.298879
0.434071,6038801859.826222,2.89671,66.638698,72.597222
0.657662,4399356382.609273,1.1468,54.20585,70.060621
0.207257,6171822716.494908,0.833793,57.748976,63.359297
0.111307,6370770215.175733,7.29368,64.750266,68.824421
0.925947,5447944014.434255,0.868465,45.002877,52.260054
0.72629,4441863075.184651,0.938739,50.157066,64.320365
0.658328,1692167356.2709417,1.0717,29.418149,69.939592
0.350738,1872162556.1229336,9.36995,31.758175,72.660168
0.492594,4417473307.760659,2.91488,57.971391,75.448466
0.264144,3937106542.6528006,4.15662,47.412649,69.42193
0.259957,4072750367.7238135,2.42911,46.492005,67.924826
0.887707,1420027180.5552456,5.91351,23.565467,54.722734
0.662869,5816292814.993889,6.40957,64.697596,71.171066
0.500809,4416324903.372938,4.11384,58.858401,76.181679
0.178115,4187290037.5649114,1.4601,42.893748,64.023602
0.489813,1352239437.0329418,14.8751,31.259825,77.868442
0.812936,2441211604.2593565,14.5669,34.798866,59.565476
0.480565,3303030238.173155,1.03639,45.620072,73.359881
0.847051,5778311777.421023,10.1394,51.788116,57.184394
0.785183,1634972471.0326416,3.033,27.202073,60.490086
0.962024,2158455940.181131,1.00931,25.741581,49.84963
0.376522,4727747398.758331,1.522,53.848373,69.246968
0.401339,4802515407.990168,7.13661,58.776566,72.833003
0.536199,3021716168.033182,3.8617,47.52211,76.562284
0.298247,3180887994.0499163,1.63168,37.918185,68.306885
0.623632,1753870828.4175987,2.76185,32.972416,73.699895
0.35623,3240221006.438844,12.2837,46.970012,73.239194
0.194757,6002839390.948301,3.48342,59.896174,66.322871
0.693304,4091597506.115316,1.69887,50.329219,67.358565
0.758719,5795933124.231984,4.62426,56.882603,62.769371
0.454702,1089560090.4265127,8.25806,23.461518,75.487831
0.822924,4419281681.386747,0.856482,44.703451,57.411002
0.806757,6324813212.476959,0.904007,55.260873,58.421308
0.116768,4968922505.367543,3.80563,51.820749,66.393647
0.196531,4499733565.166389,5.58632,51.205184,67.719628
0.578491,3054804409.4741073,1.52305,46.285148,75.063881
0.12689,3676738713.058365,1.78597,36.591059,63.932357
0.599314,6783961817.203266,7.32888,75.028998,76.194628
0.164027,2372457234.8524795,10.0281,32.794663,69.348326
0.919907,6604128958.231472,11.4458,51.731374,53.574752
0.547956,3645217080.058711,2.14415,52.18638,75.803018
0.596532,6157096643.0738535,9.05188,71.687278,76.554961
0.54521,6298566384.126487,6.83936,73.133005,77.338325
0.807237,4661321450.637132,2.12042,47.33955,58.870206
0.203462,3154984843.1379623,1.03769,32.093116,63.939327
0.439333,1543226849.4252186,4.45055,27.305314,73.630007
0.568223,5078783478.009696,4.01238,64.208775,76.434966
0.742135,1330328865.5264666,2.45063,24.713144,63.705993
0.22662,2775391283.3906393,14.9215,40.434247,70.983524
0.898049,6891988757.790511,4.18829,53.632355,54.104858
0.433335,4645285270.204344,6.00433,58.598845,73.846614
0.166684,2892067810.7124586,7.29381,37.134318,68.553159
0.464268,4302663355.318058,1.67973,54.742181,73.328751
0.697078,4356596973.825203,5.45513,53.173652,68.007631
0.875033,6201786356.941424,6.03801,51.975213,55.360704
0.224354,5893824497.556924,8.84606,62.733443,69.66038
0.184046,1401042995.5480857,7.29993,15.601373,68.013649
0.268261,2698105798.493083,0.895859,28.160471,65.807237
0.244298,1283833180.9947531,3.49372,9.046826,68.13268
0.616744,6758793342.228754,7.6471,73.999667,75.249266
0.482903,5211639020.506441,3.40456,63.797259,75.350462
0.134954,5411219007.659734,1.30612,51.75213,63.02812
0.321768,3180697475.1622586,2.1246,39.650469,69.285046
0.582845,3237407589.0153813,2.06553,48.537169,75.322858
0.302385,6229088742.149637,2.4086,64.36395,69.30819
0.133903,1922181794.600367,8.57558,23.863893,68.766869
0.498348,1566709179.4238126,1.48047,26.038423,74.575798
0.276782,5897372494.34901,3.29292,61.988694,69.351715
0.408511,6754638583.540192,1.12003,68.107684,69.612704
0.500397,3979912696.5139046,2.99516,54.609851,75.69516
0.891787,2423399823.1113825,8.46414,31.506406,54.681154
0.76605,5685747211.955828,2.7511,55.412187,61.847449
0.334856,6592204965.787689,1.56772,65.934768,68.740439
0.365521,1000978438.5773026,1.22871,3.418112,68.605706
0.610794,4542578630.861601,9.19077,60.481944,75.832294
0.349425,6390850213.282031,3.57321,66.716452,70.639731
0.571096,6627929537.0054455,3.61309,74.138774,76.256596
0.531645,6161197016.1878395,5.53495,71.958791,77.029333
0.973816,2006113039.4842062,8.30827,25.513655,49.674601
0.825388,4639240576.602744,5.33089,46.984284,58.223658
0.385171,5732620965.593148,4.72856,63.786929,71.654565
0.453677,4809277906.192941,3.12193,59.282162,73.792849
0.720697,3958868303.5397263,1.83523,48.022216,65.273644
0.446771,3934431752.822853,0.994099,49.330801,71.437692
0.182756,2713599951.2296877,4.7511,33.203948,66.957801
0.763703,1139181969.4540324,2.02164,21.507645,61.831656
0.659404,4865586834.029216,5.67173,59.075014,71.380055
0.166298,4577842978.48798,0.896827,44.194588,62.717276
0.475605,5445217022.717969,3.74842,65.291752,75.196498
0.540745,5141715172.195802,4.26588,64.79464,76.711327
0.931137,1876642191.8676405,0.979212,24.755714,51.99054
0.601104,6405257025.648209,1.03846,70.389797,73.9337
0.756117,5192238420.342837,1.11367,52.778655,62.034925
0.893842,6251039615.907699,4.46764,51.113331,54.319678
0.631091,1144689199.4124978,13.9683,28.627437,74.770752
0.848779,5941932105.566129,0.952635,51.204623,55.935451
0.291555,3339456928.5808578,2.09192,40.454683,68.73305
0.93942,4290624276.898772,0.967582,38.830653,51.445738
0.209456,3545478672.31182,12.9116,46.536741,70.28448
0.342749,1601285209.1798058,11.7665,29.101153,73.114444
0.869987,2524820907.395548,2.55667,32.020476,55.239392
0.492006,3480679315.797937,1.53637,48.709878,74.44106
0.893399,1982232302.652133,1.28623,26.814413,53.820266
0.832707,2529168663.3633246,3.45568,33.484374,57.536792
0.46681,1542684046.927939,5.84881,29.672676,75.510462
0.816853,2342739443.668726,5.36572,32.985134,58.775203
0.98256,6990609874.125999,2.47343,48.65926,48.711854
0.231126,4555118871.521563,3.55525,51.035932,67.642341
0.591306,6818671740.369323,4.47243,74.985653,75.958937
0.899896,2554387931.009015,1.46712,30.892195,53.595647
0.244307,1080098835.688644,5.11366,8.111525,69.071357
0.170036,5474218574.866903,2.74416,55.43884,66.052123
0.83093,4163414952.862683,2.04295,43.450659,57.376503
0.989738,2754745983.3757524,2.08128,28.478865,48.225668
0.592317,3610037227.8035827,8.39681,54.015608,76.643192
0.906613,2504312354.344344,6.37511,31.300639,53.974687
0.778229,6223494582.660923,8.63868,57.991026,61.634037
0.763186,6130678188.778842,7.1577,58.525144,62.692712
0.861974,3254063901.7544866,2.44652,37.03278,55.646832
0.143881,3335090557.6973057,1.29975,31.946111,63.256156
0.762459,5950850757.448696,0.867374,56.181843,61.376091
0.992175,3995853383.935711,2.74807,34.751695,48.171539
0.881985,4807061731.26203,4.87259,45.139348,54.916267
0.326151,1695918180.2713976,1.41738,17.495091,68.418411
0.492074,5220502566.53484,3.04497,63.978878,75.501431
0.708183,4746074780.214523,1.29356,53.535436,66.003041
0.630219,5545546642.1128845,1.46733,63.967743,72.567627
0.515837,3235922172.231404,3.02827,48.578148,76.005676
0.446997,2273961363.7876377,4.12363,36.988022,73.906385
0.654078,3288432338.2268114,2.29578,46.957899,71.023371
0.380793,1486762492.278308,3.80174,22.936431,71.142969
0.293832,5542918228.22207,1.61101,58.29131,68.169039
0.406853,3381183274.3401823,8.72836,48.582787,73.385017
0.906141,5332901143.259576,5.11872,46.466697,53.904314
0.447589,6225818084.088228,2.89215,68.524398,73.329731
0.741347,2060794646.1416292,9.9197,34.412699,64.749433
0.613673,1288953440.7308369,4.55234,28.061285,74.89866
0.398579,6619324115.922058,2.467,68.268384,70.742523
0.248777,3655267934.8247657,12.1317,47.981243,71.342796
0.395384,4488465152.047508,1.08789,51.798678,69.070898
0.917219,4148941589.4902725,3.73745,39.986251,53.291165
0.789581,1681505206.3546557,1.04879,26.166093,59.557785
0.456051,2492063096.6404667,2.60228,38.471423,73.613344
0.304177,2295608455.9708047,1.24892,26.069464,67.80145
0.535022,2586200038.2048664,1.30552,40.659751,75.070217
0.533092,5935483683.869361,1.59276,68.605923,75.325317
0.668541,2497078929.7465124,2.98022,39.761286,69.963617
0.890001,5476732468.684122,10.9769,48.321093,54.872541
0.946497,6635684598.6648445,1.35001,49.236101,51.069554
0.530271,5302497835.68232,7.49381,66.762232,77.439236
0.500568,5322663746.367808,8.08971,66.578567,77.190445
0.723318,5446849706.518899,1.51057,56.847591,64.914433
0.855231,6149398128.543856,6.69705,52.857789,56.498784
0.583308,4642642158.354049,4.58488,61.219421,76.249804
0.884056,4994365438.671048,4.77479,45.894173,54.806726
0.119492,6436026523.42222,12.2561,66.673642,70.124126
0.928823,4501564629.122959,1.94235,40.748761,52.386154
0.258793,1686269287.7901044,6.61467,24.383856,70.317674
0.774639,1810803144.6595373,14.1624,31.196768,62.206292
0.244518,3977753848.184426,13.5709,50.900282,71.431514
0.510881,1960850425.8436887,5.7605,36.644196,76.861017
0.678221,1113978681.6146338,2.85791,23.186055,69.064058
0.499579,4712607537.745217,3.84048,60.806702,76.048619
0.497986,6134461002.155851,1.41088,69.041551,74.492359
0.282253,6112746491.708787,1.19456,61.05427,67.088386
0.769589,3940583733.9748483,2.32288,45.253456,61.46604
0.939136,5870602084.673804,5.00304,46.536743,52.047605
0.738318,2141808563.412458,3.87673,34.012553,64.348786
0.19259,5758881802.687578,6.37462,59.868816,67.694127
0.578899,1610260886.196065,1.72331,29.912129,75.202468
0.83439,4198559152.4934773,2.43437,43.620405,57.25184
0.293017,3229832638.7665515,0.8602,35.84751,66.640034
0.362676,3456039248.8540187,3.38594,45.170824,70.648728
0.813315,3331281271.8785133,1.53444,38.958144,58.314227
0.28671,3355861996.1944313,11.9783,46.604677,72.688111
0.540905,2210920488.5411158,4.00398,39.300578,76.626513
0.119619,5960830102.373117,4.9215,60.335625,67.207934
0.395115,1502242631.0368972,2.73136,21.919155,70.834409
0.938928,6457419387.955361,6.59546,49.472402,52.161502
0.350506,6660214898.100319,1.11261,65.842778,68.172383
0.480565,6959259142.349686,10.904,76.772685,77.098773
0.174269,3912500105.5738225,1.02156,38.76469,63.204213
0.23803,2439739712.137162,5.76939,33.019882,69.106816
0.6014,5726205333.948141,3.28698,67.503943,75.208289
0.18755,5492346054.835219,2.17044,54.622166,64.767209
0.570782,5240508338.435694,0.936881,63.331937,74.601417
0.920113,2057468147.4820137,8.17325,27.955474,53.436777
0.630295,1615140329.8099332,3.57571,31.795033,73.465541
0.465993,6879427246.214802,1.64024,72.495209,73.379612
0.936421,4394117936.173925,10.9944,40.562362,52.515587
0.472527,2793866603.618805,0.934652,39.580349,72.797615
0.580501,4156274883.251156,3.54501,57.239268,76.023572
0.995953,3244568197.1387753,1.5264,30.640281,47.803365
0.324101,4143997798.0974164,13.5049,53.987041,73.379447
0.986854,5632543807.900394,0.801916,41.616038,48.108998
0.406195,2287243847.965906,9.49288,38.336593,73.521346
0.241814,4041144141.5194044,4.11203,47.367749,68.429668
0.667338,3461394237.7907844,10.6252,49.583938,71.210726
0.16857,6815103116.449317,0.841782,61.156512,62.653682
0.717863,1684460792.6477244,2.94342,29.722592,65.861782
0.868546,4620825652.101259,0.986663,43.931297,54.884754
0.414999,5385299932.369981,3.14647,61.71623,71.811273
0.410668,4892183294.699697,2.94097,57.702731,71.5074
0.278793,6480156439.869313,12.7964,69.297152,72.617992
0.519123,6163766815.34824,5.85686,71.911903,76.997429
0.348343,4658476787.468426,13.0886,58.142946,73.346228
0.930664,1585863447.0502164,2.65462,23.223694,52.385442
0.815988,6417898646.179047,3.37918,55.957837,58.577607
0.642858,1603330885.002605,3.66194,31.315641,72.451567
0.242095,2348683924.8155756,3.46081,29.459376,68.015153
0.185461,5019448090.783386,8.3615,55.533818,68.310888
0.400302,4109922338.305879,0.855396,48.148148,68.77376
0.391758,2491829462.6770797,1.99151,34.533432,70.132221
0.371255,2043433122.0454192,3.32909,30.135606,70.724177
0.387143,3254404293.282048,0.839582,39.542243,68.313348
0.506219,5790683536.115964,8.47362,69.72296,77.35707
0.980863,3794293191.2315235,2.44811,34.37415,48.817515
0.897514,4527681468.473997,1.83542,42.491578,53.789539
0.714501,4641515799.144627,5.04322,53.716352,66.549208
0.164112,4070637321.4793105,8.80361,48.63026,69.003653
0.981111,3281089439.289168,11.9231,32.517491,49.281768
0.195356,1052799389.1371526,11.8607,13.278042,69.451392
0.13795,4783019539.334769,2.87368,49.71273,65.539013
0.44822,2510908903.2298784,5.65361,40.725689,74.511858
0.299549,5362895939.952828,7.63944,61.010469,71.919539
0.104184,3089170509.9958,5.91802,34.919567,68.601539
0.53683,3867557831.974645,2.47553,54.139229,75.96049
0.12233,2925172817.8386474,14.4763,39.681048,70.551916
0.333849,4181051999.008058,2.15753,49.330356,69.435406
0.484067,5559508519.3556385,6.01571,67.162126,76.288703
0.218948,3924896493.096072,1.76547,42.616455,65.493463
0.71547,5843248210.705731,9.97681,61.121148,66.989141
0.17884,2124984815.6651232,1.7087,17.058279,64.418507
0.518238,4182532176.1463404,3.09214,56.877329,76.071831
0.534589,3478040164.5483656,0.834311,48.611336,74.446917
0.126194,1339164589.3597498,1.7466,2.003636,63.850047
0.730181,3029266388.966016,3.89201,41.660945,65.03941
0.915376,2014050173.5117507,3.79213,27.244626,53.388314
0.329323,3823210599.655862,2.31265,46.386234,69.547755
0.332901,3569422865.9296985,4.59566,46.289628,71.07293
0.154667,6289066075.147719,3.42987,61.792629,66.344538
0.703876,6449705807.02084,1.79089,63.762735,66.589099
0.654364,3781756260.0469246,12.4187,52.890371,72.57252
0.200967,2053534699.5001178,1.44068,16.912866,64.819183
0.932551,1175421072.2840123,2.68433,19.546473,52.268657
0.743567,1859176678.121634,14.942,32.979134,64.831097
0.572597,1597106355.9917183,5.52058,33.009958,76.742398
0.880067,5401037111.315294,1.3719,47.399589,54.459223
0.736573,2237324488.223273,6.53194,35.613155,64.866311
0.356198,6161989749.604311,6.06139,66.566057,71.786756
0.13185,5692364375.773317,1.93415,55.240567,64.227114
0.848516,5050421940.190226,1.65086,47.245577,56.217138
0.303117,1741104317.8500504,3.03713,22.325572,69.861714
0.539115,3254954259.7659416,2.20905,48.492283,75.819603
0.674577,1737639392.6502166,0.963888,29.536724,68.434268
0.502975,3029689367.526769,2.3029,45.665045,75.356812
0.333747,3058722211.7132893,1.42796,37.358073,68.521556
0.829515,2230419318.0024714,0.952607,30.066568,57.066883
0.936163,1118934032.7529027,3.89473,19.22073,52.163213
0.52722,3447899745.0635796,1.14182,48.821048,74.786673
0.918571,5117151432.00087,1.45213,44.181836,52.858595
0.885325,5066207505.901075,10.7936,46.639193,55.091875
0.858331,2310633767.47074,1.86416,30.579634,55.72009
0.920103,4825654825.90741,2.26942,42.929407,52.949824
0.860545,3627729936.70077,6.71463,40.015236,56.193314
0.277175,5653675059.424466,14.7893,64.352051,72.899141
0.455662,5342837828.305647,1.09819,61.25572,72.13199
0.726608,2017462235.4362736,1.45535,31.910191,64.618137
0.964111,4313809204.641254,2.73755,37.882034,50.021124
0.150979,1539350721.9558892,14.3258,22.823237,70.326747
0.627251,1649273061.221803,0.925798,28.988061,72.31354
0.884459,5158880566.058916,8.71846,47.000778,55.045877
0.437936,3183459742.6042585,3.66973,45.522447,73.219171
0.607475,2265677423.3051786,4.61009,40.416946,75.276856
0.640879,5503220293.2107935,1.90238,63.257561,71.980219
0.159583,6020308507.0889845,3.43201,59.869837,66.377804
0.13762,3070139979.826191,3.00792,33.214802,65.672
0.913242,2852242268.518264,2.31479,32.633879,53.297446
0.293795,1770587031.5465865,8.92028,28.476213,72.169195
0.222382,4337376983.668573,9.0439,52.076367,69.658312
0.540175,4226848761.7966113,2.20349,56.974982,75.82117
0.180202,6474993958.16483,1.70863,60.466273,64.349198
0.730904,3633374704.3288074,4.93521,46.188149,65.149776
0.168569,1957238435.4929216,1.00392,7.069973,63.160331
0.425787,1788900837.221787,11.0051,33.988217,74.567646
0.299494,2009552990.4690127,8.35538,31.566421,72.121892
0.673487,3261475720.197395,5.5917,46.842698,70.073162
0.366086,4327606144.315826,4.90169,53.614711,71.437303
0.759348,3261564800.50931,6.29451,42.272062,62.920899
0.901219,5704745053.696448,11.8337,48.768552,54.401413
0.637859,4668606290.601535,2.29759,58.243994,72.415674
0.963295,4879133741.550129,0.889881,40.03963,49.71708
0.99202,1835612467.0869865,2.07991,22.852914,48.096998
0.596217,5185419275.113455,9.22163,65.556738,76.590403
0.194173,4723317508.227139,1.59831,48.376836,64.234006
0.391967,6460887488.866538,2.62557,67.173744,70.67265
0.886043,3914723409.4348774,4.8643,40.319933,54.718239
0.571184,4983351125.768366,3.59092,63.346588,76.24768
0.757635,3936032031.1550436,3.01169,46.173851,62.573668
0.663428,5853661759.992415,5.51267,64.694726,70.983562
0.754325,6456556434.390722,1.87624,59.924731,62.525072
0.670875,1768952536.620689,2.91775,32.14015,69.735627
0.986662,4255018539.707032,1.2769,35.99114,48.259352
0.805229,3539985146.835604,5.14233,41.62435,59.494158
0.692114,5395037587.856619,10.765,60.492685,68.974326
0.247028,4969737392.931953,9.10226,57.451885,70.582561
0.60048,2275575171.8735366,4.07626,40.401113,75.488251
0.871088,2880381842.279234,1.24676,33.914572,54.86022
0.826338,1245583918.8645515,4.18505,22.78454,58.036434
0.264646,1003114730.343031,3.61858,5.342245,69.104723
0.103058,5071091636.412015,11.2156,57.606288,71.080365
0.105442,3593317017.337418,2.75681,35.915383,65.633797
0.879668,3861904558.960586,11.8573,40.850756,55.418472
0.986677,1811920284.5986767,6.11304,23.474561,48.728021
0.475326,5559830813.082136,4.24523,66.20948,75.382827
0.495881,5476231930.895645,5.24597,66.766079,76.440052
0.478718,5097158912.88727,5.23855,63.674105,75.862875
0.230276,5304843068.460764,14.9882,60.484706,71.114943
0.718019,5781917193.558879,2.62134,59.41487,65.761582
0.122025,2330097106.3881254,8.85833,29.290588,69.046186
0.638244,2489258278.265218,13.5736,43.478343,74.129693
0.537354,2820466528.301577,2.84925,44.983575,76.154157
0.522042,4593798757.560785,4.18445,60.566118,76.554511
0.599863,5893497610.138158,11.109,70.051406,76.633418
0.842412,1783908693.2070732,3.31496,27.255952,56.92005
0.937924,6223238559.845234,1.31009,47.763643,51.654388
0.504021,1834024313.0123243,2.94685,32.708932,75.748986
0.648539,1442516124.3199499,1.52277,27.06308,71.11721
0.436118,1345767694.719055,13.8756,29.421544,75.459116
0.413499,6733371367.752286,11.4131,72.546361,74.1225
0.257441,3463936714.4126706,4.28154,42.971987,69.208309
0.37842,6159689901.289812,2.64444,65.081664,70.383227
0.548429,6542755067.447288,9.92568,75.103013,77.812358
0.313108,5971630944.754736,4.89251,64.268309,71.076555
0.807027,3528071714.2269263,1.503,40.484006,58.69007
0.363027,5963630378.960883,0.814708,60.80522,67.703781
0.188553,5630736356.536342,4.37094,57.723678,66.608481
0.566594,6824756750.094695,3.31076,75.168163,76.224044
0.465201,3940437132.284922,1.33065,51.10521,72.991333
0.284909,3973448790.889606,1.71976,45.445456,68.063548
0.95014,6368466060.066311,4.27032,47.987452,51.199425
0.970513,1475992344.4859934,1.05887,20.48687,49.259306
0.285923,1942170003.9772086,2.96597,24.702996,69.403952
0.300741,3022007336.408614,13.7125,44.199838,73.259053
0.582975,6089713326.198342,2.23841,69.985548,75.415532
0.648632,5541191991.6898575,9.64649,64.683786,72.869441
0.520703,4877910948.752565,1.74251,61.081658,75.288574
0.845079,3753407080.80339,0.852674,39.959636,56.092569
0.532045,6282590688.211597,3.6754,72.077197,76.468872
0.962794,3746099375.9359784,14.3054,36.015312,50.648892
0.740179,3696713400.3339047,8.19356,46.563283,64.717566
0.639531,1128339717.5827346,1.75815,22.582986,72.014266
0.60008,4320230675.359379,1.44797,56.685884,74.347746
0.527588,4349695414.012645,3.82921,58.704743,76.488792
0.829834,5137236526.112555,1.26672,48.45225,57.196212
0.330397,4046683973.7951264,1.59679,47.16601,68.733756
0.614646,5277122443.923183,3.52853,64.225487,74.565707
0.22497,3150687724.617709,0.957807,32.164337,64.078221
0.858379,1480639635.0045495,1.35777,23.220685,55.569196
0.54525,5999723410.00816,12.2125,72.109221,78.100464
0.639167,6650988265.040559,11.6052,72.11248,73.898111
0.802526,4487774084.6646385,1.31631,46.291461,58.887909
0.965008,6099565739.547602,6.36494,45.674549,50.227567
0.893159,4669015669.161293,1.08636,43.171796,53.761599
0.127048,1004404637.0414577,2.35334,1.39137,64.827257
0.398525,1862250336.4382985,1.61384,25.409094,69.931119
0.985941,5260016946.325523,4.71233,40.760724,48.69443
0.681109,2640705705.007634,1.57684,39.504729,68.303226
0.196789,4287898192.1402645,9.22124,50.953604,68.995801
0.638392,4373358271.083334,10.1376,57.897585,73.836085
