Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.1733,22217.6,0.157517,362844.0,-3.170577045022194e-08,-3.170577045022194e-08,2597328278.5833664,1.4334,24.886408,72.693561,2.91493,28.141314,66.467591,0.191662,0.191665,0.191666,74.3659,74.367983,74.367477,74.3659,74.367983,74.367477
0.578552,1295970.0,0.101005,137574.0,-3.170577045022194e-08,-3.170577045022194e-08,5668437011.555657,4.24254,65.533219,72.089629,5.84592,44.117847,44.806477,0.032862,0.032861,0.032861,38.6857,38.685436,38.685831,38.6857,38.685436,38.685831
0.966309,4656900.0,0.691994,98691.7,-3.170577045022194e-08,4501407736.20799,1799727815.4795914,1.72511,23.485785,52.450312,11.6749,42.589442,77.501153,0.216559,0.216532,0.21657,77.4975,77.501153,77.501457,77.4975,77.501153,77.501457
0.122241,17969.2,0.108013,1287810.0,6487425491.439442,-3.170577045022194e-08,3937191877.7420015,7.85571,49.903668,73.649218,2.86268,40.421068,65.72247,0.174108,0.17411,0.174111,73.6479,73.649218,73.649205,73.6479,73.649218,73.649205
0.541008,30747.6,0.171017,39502.0,-3.170577045022194e-08,-3.170577045022194e-08,2610251698.29589,1.04791,31.805638,32.781963,2.1868,28.398186,31.077253,0.29606,0.295049,0.296035,39.3686,39.339611,39.397212,26.245733,26.226407,26.264808
0.42019,45749.7,0.274671,2876450.0,1390941661.3823717,-3.170577045022194e-08,5824177643.817112,1.888,26.198707,26.186483,1.7832,46.319101,48.218085,0.227137,0.225392,0.225836,26.1922,26.186482,26.198707,26.1922,26.186483,26.198707
0.148543,315094.0,0.112241,710894.0,-3.170577045022194e-08,-3.170577045022194e-08,3448336268.941193,2.91178,38.308366,63.1486,5.71977,39.728024,66.395909,0.091223,0.091224,0.091224,47.6813,47.681598,47.681696,47.6813,47.681598,47.681696
0.220955,34148.6,0.131027,7498470.0,2182435320.2282815,-3.170577045022194e-08,2551329151.1036463,2.11474,28.47666,28.464304,7.69573,32.067057,65.162577,0.210061,0.209915,0.210192,28.4536,28.464304,28.476659,28.4536,28.464304,28.47666
0.663528,1139010.0,0.293651,2744470.0,-3.170577045022194e-08,-3.170577045022194e-08,1634216127.4275475,6.57596,19.166874,18.549298,6.75052,22.893268,27.346648,0.198851,0.197512,0.198705,18.3102,18.227628,18.306263,18.3102,18.227628,18.306264
0.567564,7888160.0,0.124184,767931.0,-3.170577045022194e-08,-3.170577045022194e-08,1531450081.5462534,10.2612,33.760406,77.363689,6.31302,10.203154,66.30806,0.115756,0.115756,0.115756,53.8471,53.847138,53.847177,53.8471,53.847138,53.847177
