Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.662236,67232400.0,0.189727,73610800.0,-3.170577045022194e-08,-3.170577045022194e-08,3041840347.6830297,4.45266,45.338127,70.903902,0.806621,27.682027,62.109687,0.294501,0.294501,0.294501,98.2491,98.249105,98.249103,65.4994,65.499404,65.499402
0.577975,19607.8,0.186902,99021900.0,987535510.4629042,-3.170577045022194e-08,5587103612.326705,13.216,42.260691,42.256813,3.48863,56.718156,65.960617,0.022588,0.022466,0.022498,42.2522,42.256813,42.260691,42.2522,42.256813,42.260691
0.178452,1020440.0,0.11683,1293880.0,-3.170577045022194e-08,-3.170577045022194e-08,1893284274.357117,2.96034,17.535533,56.412341,0.8257,2.30569,54.029899,0.180927,0.180927,0.180934,28.8064,28.806764,28.807339,28.8064,28.806764,28.807339
0.903239,2510030.0,0.690081,1436140.0,1147574825.6182625,912578313.2530121,4122564928.919115,1.62641,24.644865,24.631082,3.01465,24.644865,24.631082,0.0401,0.039886,0.040001,24.6499,24.631082,24.644865,24.6499,24.631082,24.644865
0.477318,179163.0,0.108767,18092300.0,-3.170577045022194e-08,-3.170577045022194e-08,5024085927.119442,5.97097,61.261289,68.996919,0.921197,45.20472,61.361987,0.193378,0.193368,0.193373,53.7574,53.756849,53.757957,53.7574,53.756849,53.757957
0.121427,15403600.0,0.116364,108807.0,-3.170577045022194e-08,-3.170577045022194e-08,5610131256.793081,1.14989,52.118403,62.238622,0.902421,46.931724,50.794382,0.034228,0.034229,0.034229,39.9831,39.983979,39.984128,39.9831,39.983979,39.984128
0.721705,38479.4,0.251365,122130.0,1026054216.8674699,2149601458.4654408,1363517749.1291065,1.8078,35.949614,35.927167,3.59507,13.271557,35.927167,0.066301,0.065551,0.066327,35.9136,35.927166,35.949614,35.9136,35.927167,35.949614
0.862904,1232660.0,0.202271,61432.4,-3.170577045022194e-08,-3.170577045022194e-08,5676885718.332975,6.77025,50.713914,56.657078,2.98626,64.363728,77.893155,0.051149,0.051149,0.051149,89.8874,89.888275,89.888119,89.8874,89.888275,89.888119
0.571615,13644.1,0.127016,4339360.0,998411223.8427393,-3.170577045022194e-08,6022000221.468992,1.85169,22.066713,21.997402,1.86038,47.222043,49.533968,0.228709,0.206971,0.21073,22.2235,21.997401,22.066713,22.2235,21.997402,22.066713
0.547562,16229200.0,0.291531,464466.0,-3.170577045022194e-08,-3.170577045022194e-08,4469446732.790413,8.67079,61.164934,77.693013,7.77955,55.956284,74.383747,0.008255,0.008255,0.008255,71.9209,71.921127,71.921084,71.9209,71.921127,71.921084
0.617764,20219700.0,0.512355,17643.4,-3.170577045022194e-08,1010350348.763475,5367639717.399545,1.06481,62.790753,72.126432,7.59052,50.075175,50.070979,0.154812,0.154362,0.154502,50.0672,50.070979,50.075175,50.0672,50.070979,50.075175
0.490993,38426700.0,0.188319,498286.0,-3.170577045022194e-08,1738757767.9137602,6544284323.499095,0.818304,52.96192,53.711509,1.13606,12.750816,12.749077,0.18521,0.184975,0.185023,12.7483,12.749077,12.750816,12.7483,12.749077,12.750816
0.842987,171803.0,0.743585,44974.1,-3.170577045022194e-08,-3.170577045022194e-08,6605728189.003718,0.972056,31.769817,31.753472,10.9479,31.769234,31.753497,0.2416,0.230805,0.231532,31.9394,31.754675,31.770774,21.292933,21.169784,21.180516
0.383295,11048700.0,0.37303,354708.0,-3.170577045022194e-08,-3.170577045022194e-08,1981549998.7920818,6.05263,24.914769,26.283662,0.95165,12.452555,12.314803,0.297056,0.290434,0.29747,12.3828,12.315278,12.452748,8.2552,8.210186,8.301832
0.238172,18109.7,0.224322,5270580.0,2015967977.1718452,-3.170577045022194e-08,5188848260.153843,1.6107,32.966244,32.96308,1.31691,51.510235,62.425152,0.148285,0.148139,0.148248,32.9424,32.96308,32.966244,32.9424,32.96308,32.966244
0.443216,960860.0,0.237845,1609230.0,886496512.3652505,988430881.4204185,3179161012.605027,1.27961,8.947601,8.770713,3.05557,8.947601,8.770713,0.138893,0.13177,0.137265,8.97189,8.770713,8.9476,8.97189,8.770713,8.947601
0.776771,14731.2,0.517887,5626800.0,1211549143.944198,-3.170577045022194e-08,3501272881.792413,6.3904,65.037546,65.035853,10.4458,54.059015,77.412799,0.030383,0.030273,0.03035,65.0155,65.035853,65.037546,65.0155,65.035853,65.037546
