Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.439288,463515.0,0.187524,33887.3,2832768230.818009,2920160114.140774,4291685840.3088436,14.4774,48.191848,48.188023,3.12763,48.191848,48.188023,0.025195,0.025193,0.025195,48.19,48.188023,48.191848
0.503301,177680.0,0.391867,36536.5,3241147748.890298,2855650919.467343,1939814462.971193,1.23131,33.988001,50.28517,1.74075,35.057207,50.28517,0.219158,0.219035,0.219214,50.2813,50.28517,50.295091
0.809113,9112010.0,0.434762,323976.0,5258665187.064046,3229705136.334813,1896057490.8866072,10.9138,30.584303,52.234224,11.0622,38.074907,52.234224,0.225035,0.22502,0.22504,52.2358,52.234224,52.237161
0.517033,100197.0,0.178908,1139890.0,3939949270.7672796,6397317691.819911,4930326907.738684,10.8751,60.680438,60.677671,1.49885,49.617064,60.677671,0.211117,0.211095,0.211108,60.6792,60.677671,60.680438
0.130792,5390110.0,0.123434,5217200.0,4209755865.5675335,3158084020.291693,1469475369.8080602,1.53325,2.438363,42.068984,13.3128,17.939506,42.068984,0.268121,0.268121,0.268121,63.106,63.103476,63.106017
0.408522,346727.0,0.341982,546623.0,-3.170577045022194e-08,-3.170577045022194e-08,5616630164.287159,5.793,66.066455,75.748031,2.25202,61.609393,71.319553,0.061876,0.061876,0.061876,80.7692,80.769818,80.769716
0.261655,96043.1,0.211965,360337.0,6925466074.825618,-3.170577045022194e-08,2761793199.6468096,6.00551,38.175032,73.875804,1.21745,28.157562,65.281666,0.193516,0.193516,0.193518,73.8749,73.875804,73.875614
0.181444,10310900.0,0.100073,95723.2,-3.170577045022194e-08,-3.170577045022194e-08,3996549854.3020263,5.84331,46.528696,67.567271,8.61424,47.565243,71.777952,0.064672,0.064672,0.064672,98.3909,98.39097,98.390958
0.969431,80680.7,0.621632,2432290.0,3756629676.6011415,-3.170577045022194e-08,1955937833.7191114,2.37482,29.250235,81.230566,3.22387,36.049554,76.675861,0.011724,0.01172,0.011726,81.2167,81.230566,81.223672
0.569612,301400.0,0.496547,5038710.0,1444242232.0862398,1518025998.731769,2473475829.93647,1.03963,28.640892,28.618094,3.2156,28.640892,28.618094,0.290095,0.290096,0.290119,42.9632,42.92714,42.961338
0.566289,62769000.0,0.290621,26604.8,970282498.4147115,1716726.3792010145,2831533977.6611967,0.852832,13.845491,13.727273,4.51518,13.845491,13.727273,0.011783,0.010028,0.010938,13.845,13.727273,13.845491
0.728684,563879.0,0.11172,314459.0,5088617628.40837,5349340519.974635,6438219322.593215,1.49064,55.363215,55.362055,3.13048,55.363215,55.362055,0.299657,0.299659,0.299659,83.0481,83.043082,83.044822
0.246898,76054100.0,0.102734,3145720.0,-3.170577045022194e-08,-3.170577045022194e-08,3966120465.815875,10.8227,50.177145,70.992307,0.808756,31.728146,61.173794,0.060032,0.060032,0.060032,76.2411,76.241105,76.241104
0.425738,474715.0,0.113217,70350900.0,1110564045.6563094,3235481927.7108436,2399717860.0842123,6.86864,22.512279,22.459651,0.839874,5.68363,22.459651,0.038593,0.038553,0.038589,22.523,22.459651,22.512279
0.722189,13103000.0,0.280256,14917.2,3437983512.999366,2327207355.7387443,1092759441.2436297,6.28764,23.912286,46.09805,2.15706,5.4204,46.09805,0.226727,0.226603,0.226799,46.0924,46.09805,46.107693
0.841521,76976900.0,0.779072,5605080.0,2011695307.5459733,1905684210.5263157,4065709889.9707747,3.17846,29.534295,29.526488,0.923751,29.534295,29.526488,0.23463,0.234631,0.234632,44.3091,44.289732,44.301442
0.65487,6804080.0,0.650332,77719100.0,2709201014.5846543,2953187381.1033607,1489395902.3411245,4.61286,30.430874,43.692865,1.18072,27.129294,43.692865,0.215874,0.215868,0.215875,43.6999,43.692865,43.700166
0.124965,36068400.0,0.104429,631803.0,3612904248.5732403,4272384273.9378567,1988606286.4536552,13.7967,27.945185,46.63768,4.10755,10.762307,46.63768,0.01916,0.01916,0.01916,46.6389,46.63768,46.638987
0.436981,386124.0,0.424553,18104700.0,5521011414.077362,6233338617.628408,1577064790.3960626,10.4706,31.70096,70.67261,11.1993,31.273618,70.67261,0.092651,0.092651,0.092652,70.6726,70.67261,70.672839
0.103283,279921.0,0.101421,7930100.0,-3.170577045022194e-08,-3.170577045022194e-08,2796561891.684636,10.3827,35.237662,71.008017,1.59072,16.652628,64.031615,0.201589,0.201589,0.201589,88.717,88.717045,88.717037
0.491567,121605.0,0.489602,67783.1,1202082435.0031705,1131486683.576411,6291135156.489151,11.0212,37.919901,37.917864,6.86958,37.919901,37.917864,0.081321,0.081058,0.081095,37.9181,37.917864,37.919901
0.413246,4473900.0,0.364701,410205.0,2617875713.379835,2861833227.647432,6016337278.615648,2.49307,38.414369,38.412543,0.930323,38.414369,38.412543,0.033139,0.033136,0.033137,38.4186,38.412543,38.414369
0.88767,13337.7,0.200595,6156410.0,3442305009.511731,-3.170577045022194e-08,5176553149.640698,3.84818,76.528638,76.521961,2.95506,54.752324,66.788316,0.177209,0.176975,0.177115,76.496,76.521961,76.528638
0.687585,11713.1,0.260525,21556.6,2165920735.5738745,3381464806.5948005,1933686006.2834263,1.03935,44.035125,54.398883,2.60028,23.47323,54.398883,0.283111,0.283143,0.283182,81.5935,81.598325,81.619743
0.799675,911205.0,0.153149,993621.0,1198017438.1737475,2042437222.5745087,4508832457.333952,1.70094,22.308148,22.270685,3.80959,22.308148,22.270685,0.199647,0.1989,0.19925,22.3484,22.270685,22.308148
0.604815,45202800.0,0.159879,25725300.0,-3.170577045022194e-08,-3.170577045022194e-08,6144227538.907226,1.0849,68.714977,73.83749,4.48232,61.469418,67.150039,0.086546,0.086546,0.086546,78.3362,78.336208,78.336207
0.128958,12665.7,0.126739,56149300.0,4102289156.626506,5439587824.984147,6302763758.585167,2.54469,55.262298,55.26204,2.89757,55.262298,55.26204,0.147974,0.147979,0.147981,55.2582,55.26204,55.262298
0.36166,3096620.0,0.111127,3568540.0,2250376347.495244,3289172479.391249,3805264182.413662,1.54922,29.354708,29.339249,1.65372,29.354708,29.339249,0.221063,0.221058,0.221063,29.3614,29.339249,29.354708
0.428735,91600.7,0.256653,13650.4,1518720355.104629,2204295814.8383007,6792067003.951275,7.67525,32.333503,32.33262,0.917523,32.333503,32.33262,0.285777,0.285847,0.28585,48.5043,48.498929,48.500254
0.995031,3001790.0,0.611602,15937700.0,4565767279.644896,2626756182.625238,5039467350.741892,4.46523,46.613428,46.611142,13.0459,46.613428,46.611142,0.051138,0.051128,0.051135,46.6114,46.611142,46.613428
0.705389,6736730.0,0.359065,351427.0,5714790741.915029,4917488902.980343,4100201138.2647934,1.57997,49.73795,60.269304,4.89686,52.685998,60.269304,0.240843,0.240844,0.240844,90.4052,90.403955,90.405512
0.273443,14021.1,0.244071,72166.6,4065840202.9169307,5443034242.232086,5898845072.89961,10.1635,66.895187,66.89436,14.7252,66.895187,66.89436,0.212695,0.212678,0.212688,66.8893,66.89436,66.895187
0.499436,2882980.0,0.348162,86103300.0,-3.170577045022194e-08,-3.170577045022194e-08,4157937192.669204,7.50059,58.212422,77.371273,2.26724,49.636789,69.677063,0.107769,0.107769,0.107769,91.123,91.123059,91.123041
0.190982,20865.3,0.11617,14703900.0,-3.170577045022194e-08,-3.170577045022194e-08,6450697525.30235,2.29459,65.362376,69.449714,12.7378,66.977017,70.383553,0.193119,0.193121,0.193121,87.827,87.828303,87.828297
0.770868,1656750.0,0.704265,8579440.0,-3.170577045022194e-08,-3.170577045022194e-08,5532499010.320913,6.22384,56.787512,64.713338,9.05128,60.555318,68.354188,0.138919,0.138919,0.13892,82.6238,82.624491,82.624412
0.694243,29352900.0,0.466851,41624500.0,770015535.8275206,1188457197.2098923,2876626030.27186,9.75704,21.006951,20.969222,3.11451,21.006951,20.969222,0.103737,0.103712,0.10373,21.0244,20.969222,21.006951
0.193444,40216.8,0.142702,1582040.0,-3.170577045022194e-08,-3.170577045022194e-08,4436776587.2035885,0.849804,44.169234,64.742316,4.05745,48.386092,66.75178,0.024361,0.024362,0.024362,95.3017,95.302157,95.302042
0.890152,2607020.0,0.472208,937479.0,3396169942.929613,2047973050.0951173,2318427773.40102,4.21167,30.99916,39.139011,7.80243,39.145453,39.139011,0.248576,0.24858,0.248581,58.7171,58.708516,58.718179
0.755,59503800.0,0.369207,124002.0,25890380.469245404,12779.495878249842,6486389304.561221,14.6731,1.67008,1.56353,8.69561,1.67008,1.56353,0.221946,0.0,0.0,3.01945,1.563528,1.670079
0.121677,42824400.0,0.11148,32313100.0,6034771718.452759,5553097653.772986,3582465051.5555205,1.30167,32.792697,56.489446,3.3835,37.765142,56.489446,0.260091,0.260091,0.260091,84.7346,84.734169,84.734601
0.509794,18592.9,0.236545,14418.3,1639506658.2117946,2759589727.3303742,1725829132.2059197,5.46799,50.746028,50.736584,1.01975,8.452727,50.736584,0.108498,0.108301,0.108543,50.722,50.736584,50.746028
0.670298,118755.0,0.581545,81206.7,115328.21813570069,39545.275840202914,1182857836.8510842,14.7311,4.534612,3.922321,8.45301,4.534612,3.922321,0.096871,0.0,2.887355e-08,4.69515,3.922319,4.534611
0.162465,13913600.0,0.101046,1775690.0,3621800887.761573,4413769816.106531,2160864536.927046,10.1316,30.16346,45.824874,2.90458,9.674912,45.824874,0.286691,0.286691,0.286691,68.7397,68.73731,68.73972
0.381737,36158500.0,0.252913,395716.0,1093572606.214331,200504.72415979707,5571293360.169592,1.31641,5.823456,5.762723,8.18971,5.823456,5.762723,0.135304,0.096591,0.10283,6.03004,5.762721,5.823456
0.359543,1539180.0,0.345449,6647430.0,943596702.5998732,1026189600.5072923,1102340670.2878788,5.2158,14.280473,14.180707,5.31365,14.280473,14.180707,0.140224,0.139814,0.140306,14.2738,14.180707,14.280473
0.424389,24409.8,0.353344,54127.2,5900275840.202917,-3.170577045022194e-08,1904633384.83111,6.91362,35.56427,87.561007,1.92581,24.941621,79.228363,0.190988,0.190985,0.190996,87.5557,87.561007,87.559015
0.596099,107954.0,0.499844,34487900.0,1278859543.4369056,2707093849.0805326,1312601191.1041229,8.82154,42.480617,42.466682,1.99465,22.693265,42.466682,0.137877,0.137662,0.137888,42.4727,42.466681,42.480617
0.366966,19835900.0,0.225693,5397950.0,4176686746.9879518,5606192136.968928,3188417836.3783784,9.95965,46.014928,54.803986,0.83915,32.024724,54.803986,0.275695,0.275695,0.275695,82.2085,82.205978,82.208514
0.392875,534458.0,0.320531,19792300.0,1257335447.0513632,1452637285.9860494,6984810592.006676,8.53118,25.155439,25.155351,9.31594,25.155439,25.155351,0.299393,0.299395,0.299395,37.7681,37.733027,37.733159
0.34081,112881.0,0.233866,2429360.0,1827632847.1781864,2422633798.3513,6028587496.707079,1.75279,27.092069,27.088053,1.81794,27.092069,27.088053,0.152514,0.15232,0.152373,27.0944,27.088052,27.092069
0.48466,198641.0,0.188677,37131100.0,3191658211.7945466,5017209892.20038,2176864277.4162207,3.79258,38.491343,50.122214,1.33758,16.597211,50.122214,0.194299,0.194278,0.194305,50.1265,50.122214,50.128458
0.69726,37243.9,0.196001,16442200.0,2589599239.061509,4408281547.241598,2267802422.9167805,1.95416,41.382964,47.364555,2.01302,22.940272,47.364555,0.253624,0.253643,0.253658,71.0515,71.046832,71.062486
0.354151,3032830.0,0.321423,3545840.0,5761220672.1623335,5507466708.941028,2298782294.7569675,1.64262,29.659717,61.694549,4.02282,32.410448,61.694549,0.271767,0.271767,0.271767,92.5428,92.541823,92.542831
0.425685,1522530.0,0.303372,28958900.0,3096707672.796449,2950994292.961319,1854948426.092327,0.91527,24.073266,40.684202,5.30615,27.210073,40.684202,0.234166,0.234167,0.234167,61.0349,61.026302,61.03505
0.300847,11906.6,0.207087,99675.2,478605.89727330377,2909150.6024096385,6021796118.127176,3.1325,7.213347,7.189914,1.69446,7.213347,7.189914,0.222978,0.000507,0.001142,7.66295,7.189913,7.213346
0.176022,14109800.0,0.172003,2262730.0,2514501585.2885227,3547774254.9143944,6761465922.12297,11.0077,35.640688,35.640406,1.05807,35.640688,35.640406,0.103879,0.103879,0.103879,35.6444,35.640406,35.640688
0.452714,80993.6,0.409734,4765210.0,4979489537.095752,6705745085.60558,5573783838.526403,3.65521,68.73018,68.729389,1.18929,60.722353,68.729389,0.215739,0.215729,0.215735,68.7278,68.729389,68.73018
0.793745,52237200.0,0.428263,30217.0,5535345592.897907,2074008560.5580215,2230132089.2143097,12.1177,33.765121,54.457315,1.72876,54.460341,54.457315,0.092607,0.092565,0.09262,54.4521,54.457315,54.460341
0.256898,10891.4,0.131327,18177000.0,5245377298.668358,6641826252.377933,2064125914.730688,2.10805,23.208774,63.66238,2.75252,14.503055,63.66238,0.237052,0.237059,0.237056,95.4914,95.493571,95.493208
0.566431,4413700.0,0.56025,3639370.0,-3.170577045022194e-08,-3.170577045022194e-08,4401925648.59697,0.858882,57.03862,75.112518,14.7394,61.736931,78.998191,0.059181,0.059181,0.059181,84.5109,84.511075,84.511015
0.309072,16895.6,0.264653,11102.6,314567564.99682945,505120798.98541534,2309528028.616313,7.8037,23.053555,23.012324,3.66782,23.053555,23.012324,0.089958,0.086405,0.089714,22.887,23.012324,23.053555
0.205744,26302.6,0.107377,16531700.0,6838849080.532657,-3.170577045022194e-08,5152874667.192773,0.837864,53.997074,70.287141,4.75527,54.15367,67.496576,0.124829,0.124831,0.124832,70.2852,70.287141,70.286985
0.975615,50411.8,0.1711,12840.4,-3.170577045022194e-08,4478202282.815473,3897776004.4577446,1.85296,42.399316,78.635341,5.65927,66.215091,79.536571,0.17385,0.173841,0.173897,79.5092,79.536571,79.528305
0.613217,43963.2,0.288251,3202220.0,2546706721.6233354,4768408370.323399,4096321104.7086267,1.04881,58.805385,58.802443,10.4918,52.690188,58.802443,0.036521,0.0365,0.036517,58.7965,58.802443,58.805385
0.951993,1497410.0,0.894239,135060.0,518612555.4850983,235185478.7571338,2866973670.808977,2.34939,18.450607,18.370827,2.44838,18.450607,18.370827,0.084347,0.064686,0.077684,18.4093,18.370827,18.450607
0.676041,26602.1,0.10846,12261700.0,1064481610.6531389,3746525047.5586557,5359083975.503129,10.5032,35.135463,35.121585,1.66488,35.135463,35.121585,0.094672,0.09382,0.094073,35.1434,35.121585,35.135463
0.804499,1016790.0,0.706927,527712.0,808363665.187064,723907419.1502854,3674714499.735225,8.36844,22.324461,22.294718,5.49141,22.324461,22.294718,0.299527,0.299424,0.299527,33.5117,33.442077,33.486691
0.28078,242975.0,0.180914,139551.0,5476544071.0209255,5738687381.103361,5518805797.557324,4.10556,61.314801,61.314188,5.08733,59.101114,61.314188,0.287715,0.287716,0.287716,91.9717,91.971282,91.972202
0.119136,4933630.0,0.104585,38385.7,4492504755.865567,5119071020.925809,3409870744.0595202,14.2347,44.292165,54.211661,1.47755,29.310144,54.211661,0.001873,0.001873,0.001873,54.2112,54.211661,54.212168
0.837996,28737.5,0.213645,150435.0,711469245.4026632,1573077679.137603,6680625100.170883,4.56679,26.213693,26.206327,8.60757,26.213693,26.206327,0.269319,0.268791,0.268842,39.4441,39.30949,39.320539
0.701927,301218.0,0.557701,3933760.0,1195351616.994293,1602902346.2270133,6802698490.166508,8.33038,36.285668,36.285087,11.4496,36.285668,36.285087,0.091286,0.091113,0.09112,36.2945,36.285087,36.285668
0.758369,55746.7,0.185717,13953700.0,124750919.46734306,998033608.1166773,6156227936.318742,1.24115,7.446548,7.324258,7.1564,7.446548,7.324258,0.197772,0.000261,0.000812,7.90873,7.324257,7.446548
0.528458,293855.0,0.201432,223288.0,5815412175.015853,6956972098.922004,6687587816.75683,9.63016,73.871816,73.871615,6.67695,71.046292,73.871615,0.085394,0.085393,0.085393,73.8713,73.871615,73.871816
0.557493,61692.6,0.471899,24177700.0,-3.170577045022194e-08,-3.170577045022194e-08,3387736199.0966845,0.824184,52.908976,84.86504,2.45525,48.2079,74.373297,0.224177,0.224177,0.224182,99.4519,99.454869,99.454413
0.226386,15755200.0,0.129578,66107300.0,2432530754.597337,2860582435.0031705,4270864931.3650374,2.09945,27.445577,27.439066,2.06151,27.445577,27.439066,0.132403,0.132403,0.132403,27.4496,27.439066,27.445577
0.53127,2009480.0,0.495887,744472.0,3363094483.1959414,2716745402.663285,2437152902.0151253,1.15085,38.991507,49.825758,11.6972,45.886688,49.825758,0.110296,0.110288,0.110297,49.8299,49.825758,49.830924
0.26322,98155.4,0.253157,22146300.0,-3.170577045022194e-08,-3.170577045022194e-08,5096229638.050877,5.38203,58.895914,72.389392,5.34838,57.015341,69.575738,0.212569,0.21257,0.21257,98.6083,98.608722,98.608674
0.220546,8154360.0,0.201747,3935740.0,-3.170577045022194e-08,-3.170577045022194e-08,5640655450.22372,3.78585,58.753677,67.495145,1.55414,55.991293,65.068378,0.127116,0.127116,0.127116,86.5479,86.547913,86.547912
0.368573,11427.6,0.155634,7340610.0,1907824032.9740012,2039623335.4470513,5054526106.026734,1.0244,29.817339,29.806487,12.2927,29.817339,29.806487,0.256715,0.2568,0.256838,44.7148,44.70973,44.726009
0.646225,67430800.0,0.570415,12013600.0,6014403931.515535,5287809131.261889,4728356808.983587,2.308,58.157864,66.896696,4.35737,62.193956,66.896696,0.030414,0.030414,0.030414,66.8975,66.896696,66.897557
0.36668,73353.4,0.350981,1811510.0,1175702.2828154725,309153329.10589725,3567058094.7312665,2.55254,7.428031,7.287887,6.42914,7.428031,7.287887,0.125806,0.030165,0.05995,7.52651,7.287887,7.42803
0.794882,21580.7,0.539069,20788.2,212341.8516169943,1042207.9898541535,2421963608.7690606,8.22988,11.89976,11.696398,12.7294,11.89976,11.696398,0.258876,0.000272,0.057467,14.2571,11.696398,11.899758
0.434839,16237400.0,0.107325,197000.0,4952698161.065314,4631563094.483196,6822922923.96978,0.90728,57.29634,57.296077,11.5392,57.29634,57.296077,0.015442,0.015443,0.015443,57.2989,57.296077,57.29634
0.315106,16483500.0,0.294539,1193090.0,-3.170577045022194e-08,-3.170577045022194e-08,1029332499.9319358,3.85348,8.445039,70.579412,5.28209,10.204246,71.254983,0.228844,0.228844,0.228844,91.1862,91.18626,91.186223
0.260424,7486330.0,0.214237,927023.0,-3.170577045022194e-08,-3.170577045022194e-08,5385808190.8872795,0.998937,54.446073,65.75527,11.6385,60.327184,70.389053,0.163322,0.163322,0.163322,90.9653,90.965341,90.965339
0.859352,9996920.0,0.736791,18134700.0,-3.170577045022194e-08,-3.170577045022194e-08,1699328772.0091143,5.05024,26.609529,57.205831,9.47082,31.147365,65.694741,0.07842,0.07842,0.078421,70.027,70.027327,70.027079
0.321052,32103100.0,0.213882,15476100.0,5507926442.6125555,4954242232.08624,3218440214.2104836,1.05912,37.576803,58.11616,12.896,43.766974,58.11616,0.182047,0.182047,0.182047,58.1171,58.11616,58.117112
0.533107,20138300.0,0.104129,14751.6,2731812935.954344,3537885225.11097,1208813480.1673474,0.801787,17.720614,41.318986,1.90188,1.241613,41.318986,0.280556,0.280564,0.280563,62.0023,61.978478,62.004326
0.187284,48822.3,0.125693,382273.0,7001207989.854154,-3.170577045022194e-08,6048209890.140457,7.45607,64.201183,71.30812,6.23928,62.206783,68.339071,0.217006,0.217007,0.217008,71.3071,71.30812,71.308132
0.679619,365186.0,0.32374,821187.0,618021876.9816107,1467233988.5859227,1731698212.2623582,7.86509,22.344703,22.296332,3.63704,22.344703,22.296332,0.071644,0.070888,0.071554,22.3389,22.296332,22.344703
0.732567,30600.0,0.638919,1190280.0,2301607482.561826,6733887127.457197,6488511673.866454,6.41973,77.336409,77.336274,3.73993,74.740411,77.336274,0.004547,0.004545,0.004545,77.3262,77.336274,77.336409
0.640936,601839.0,0.12073,889532.0,2180579898.5415344,3806144578.313253,2006905326.6060472,10.8317,38.609956,40.725286,2.84279,10.94454,40.725286,0.21491,0.214871,0.21491,40.7475,40.725286,40.74877
0.793169,27861.5,0.754037,185301.0,2305425491.439442,5498490805.32657,1707754733.949903,2.40195,52.997471,77.146422,6.79293,32.580601,77.146422,0.189933,0.18975,0.189978,77.1359,77.146421,77.153727
0.383334,17671400.0,0.314338,152737.0,1976719086.873811,1205818642.9930248,2432228499.960505,1.37967,25.916269,25.893941,8.69432,25.916269,25.893941,0.1709,0.170682,0.170906,25.9101,25.893941,25.916269
