Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.639838,0.03116521018,0.284077,0.001875586026,1624985415.345593,2629189600.5072923,6586438667.264984,1.80238,30.449927,30.44811,1.35625,30.449927,30.44811,0.15797,0.157994,0.157995,35.0481,35.025404,35.027515
0.432058,0.00328139006,0.22185,0.48611340399999997,3412504755.8655677,3825570703.868104,2407637127.1575265,4.03373,37.901493,48.246286,8.29525,34.27509,48.246286,0.226896,0.226902,0.226902,63.3344,63.330325,63.335716
0.219107,0.16454007980000002,0.111466,0.00931811452,1180660748.2561827,2792660114.140774,3368847563.8628945,6.01997,14.075917,14.038372,0.956517,14.075917,14.038372,0.190606,0.190991,0.191044,17.1725,17.131851,17.179434
0.773722,0.00661087862,0.377238,0.024528658000000002,1704433734.939759,2175565630.944832,4699852729.20289,5.00707,29.26066,29.251713,1.54264,29.26066,29.251713,0.023884,0.02389,0.02389,29.3676,29.351884,29.360865
0.896524,0.02364020774,0.634606,0.00945720592,6167742549.143944,3399486366.5187063,6092042552.453715,9.59122,50.844458,51.649492,11.1699,51.650215,51.649492,0.253301,0.253302,0.253302,71.8856,71.883383,71.884415
0.317262,0.00335494134,0.215111,0.002853032704,5096144578.313253,6103176918.199112,2686615984.884883,7.35678,39.07422,60.003255,1.70714,29.13019,60.003255,0.27254,0.27254,0.27254,87.3527,87.351547,87.352724
0.862622,0.625892376,0.111135,0.00972466512,-3.170577045022194e-08,6817507926.442613,2827442847.9829855,10.2862,35.531193,56.59904,1.11455,16.119147,61.471278,0.207085,0.207089,0.20709,77.428,77.42981,77.429586
0.392586,0.362066584,0.308541,0.001293228312,3277038681.0399494,3525605580.215599,3106458891.3746295,11.4385,46.799022,48.878077,11.9834,44.680757,48.878077,0.050781,0.050782,0.050783,49.6369,49.634511,49.638191
0.163124,0.5947056239999999,0.15058,0.17409764600000002,2834655041.2175016,1933828788.8395689,1818949349.4086347,1.0121,5.79521,26.492165,9.325,24.459801,26.492165,0.248803,0.249472,0.249476,36.4828,36.550227,36.561519
0.255833,0.0867990262,0.161804,0.852582972,2782382054.533925,2691246353.836398,4437769167.962351,1.20578,30.689415,30.6844,1.89505,30.689415,30.6844,0.065895,0.06609,0.066092,31.4431,31.488834,31.494023
0.883968,0.008145110379999999,0.269117,0.072981983,6205672162.333545,4526131896.005073,4784368753.457682,10.9872,45.371668,52.363224,3.24424,52.364275,52.363224,0.000373,0.000373,0.000373,52.3637,52.363268,52.364318
0.321705,0.380489098,0.120548,0.025941050740000002,730747305.0095117,1576303424.2232087,5320446803.575852,4.05143,11.786283,11.74232,4.92784,11.786283,11.74232,0.142317,0.143137,0.143487,13.2517,13.18976,13.246282
0.678286,0.048777871599999995,0.339257,0.00163295196,5382482561.826252,5711217501.585288,4944929670.781121,6.22992,58.264177,61.577453,2.10732,55.433931,61.577453,0.104232,0.104233,0.104233,65.5969,65.595877,65.597182
0.406302,0.002046179578,0.341271,0.00321764772,1942068801.521877,2566893151.5535827,5882074022.745788,7.10495,33.710859,33.708121,1.97519,33.710859,33.708121,0.026747,0.026747,0.026747,33.8642,33.852822,33.855572
0.212823,0.24648005359999997,0.156324,0.02893123198,-3.170577045022194e-08,6981420418.51617,2523690605.1247406,2.83682,29.678465,66.618845,5.04082,30.399482,67.991673,0.265465,0.265467,0.265467,97.3359,97.336488,97.336487
0.991932,0.8886395,0.572932,0.2488058132,-3.170577045022194e-08,5492054533.925175,5155181912.25194,4.31792,48.51211,60.912626,12.0093,66.986698,69.902149,0.12743,0.127458,0.12746,76.7145,76.728943,76.728551
0.376056,0.00142688537,0.280111,0.607624408,1410091629.6766012,1482413443.246671,4103208803.3616657,3.48505,20.924839,20.907408,1.97911,20.924839,20.907408,0.191125,0.192231,0.192275,25.5071,25.57524,25.598749
0.765734,0.003032621464,0.237631,0.00969593218,5712974001.26823,5594388078.630311,6584176249.001884,12.2598,57.139596,57.139169,1.65261,57.139596,57.139169,0.152595,0.152595,0.152595,65.1503,65.148874,65.149361
0.149455,0.02429371654,0.13825,0.011974350239999999,2911753963.2213063,2992502853.5193405,1160099685.4343376,1.12725,1.161457,25.813536,1.11706,1.032768,25.813536,0.263116,0.263153,0.263152,36.7606,36.754474,36.764732
0.191368,0.011982109080000001,0.173471,0.624627622,4492127457.19721,3817051363.3481293,6268681262.852964,0.976882,44.860935,44.860497,4.53882,44.860935,44.860497,0.24287,0.242889,0.242889,60.9805,60.982029,60.982633
0.116715,0.01055022462,0.102331,0.001554183964,3646857958.148383,3398738110.336081,2032481162.2293015,2.46858,8.963324,37.348889,4.61059,12.519669,37.348889,0.007915,0.007916,0.007916,37.3651,37.36293,37.365291
0.425025,0.5302094780000001,0.108279,0.506623866,3556166772.352568,4711626506.0240965,2087838436.0388384,3.2676,33.105521,48.6934,2.73902,9.715871,48.6934,0.13524,0.135264,0.135265,54.0522,54.051279,54.058609
0.287986,0.319238418,0.14769,0.01644236972,5493078630.310717,6283503487.634749,4353715407.1360235,6.03754,52.889961,61.934458,2.94678,46.415277,61.934458,0.227051,0.227053,0.227053,81.3247,81.324421,81.325295
0.852752,0.0916259078,0.527112,0.0434299492,-3.170577045022194e-08,4687168674.698795,4331094516.968619,4.05267,44.066009,56.705709,13.9489,60.904103,64.065478,0.291105,0.291108,0.291108,97.5701,97.570209,97.570995
0.279133,0.0035618752799999997,0.232641,0.0354411826,2795865884.590996,2777794863.665187,3854070792.3463864,4.36354,37.580343,37.576513,6.62866,37.580343,37.576513,0.261829,0.261831,0.261831,53.3451,53.338177,53.343621
0.448427,0.0710939986,0.172373,0.73921875,5288982244.768548,6174476854.787571,3950784014.6778154,1.02195,49.676858,60.961276,2.57005,43.450586,60.961276,0.190757,0.190771,0.190771,74.3613,74.363419,74.365152
0.998134,0.002359589404,0.300164,0.042512766,-3.170577045022194e-08,-3.170577045022194e-08,1606524490.12637,3.27825,21.282734,47.931822,2.63484,18.815589,69.520357,0.183646,0.183647,0.183646,85.2197,85.219871,85.219857
0.795993,0.32301691,0.644727,0.0150453685,4622466708.941028,3612812301.838935,6776257232.320196,12.6108,51.923302,51.923111,6.07148,51.923302,51.923111,0.122844,0.122847,0.122847,56.6328,56.632843,56.633074
0.589256,0.00590495034,0.545396,0.699639204,1339016804.0583386,1193177552.3145213,5238927280.465668,7.82667,30.665111,30.659236,11.1454,30.665111,30.659236,0.290752,0.290758,0.290775,46.6783,46.65291,46.663854
0.167109,0.19220129060000002,0.118979,0.1131137944,1236426442.6125555,2551875713.379835,3601628774.915866,10.3856,17.297376,17.280078,1.124,17.297376,17.280078,0.11167,0.112204,0.11222,18.5592,18.587144,18.606128
0.513413,0.034041122,0.294355,0.0320954194,-3.170577045022194e-08,-3.170577045022194e-08,4781055661.879822,2.55408,60.886213,75.736644,8.91812,57.447941,72.200786,0.072511,0.072511,0.072511,97.6867,97.686795,97.686794
0.794228,0.009591724020000001,0.687352,0.0316841378,-3.170577045022194e-08,6331274571.972099,2140757663.8533058,10.7857,32.949229,60.657733,6.05083,36.697393,66.165437,0.268365,0.268365,0.268366,95.3718,95.371751,95.371967
0.727006,0.002118721578,0.726023,0.876130736,-3.170577045022194e-08,-3.170577045022194e-08,4169363561.193377,4.32474,49.791945,65.397446,2.88413,52.77811,69.620098,0.062798,0.062808,0.062809,75.1466,75.154417,75.154264
0.794695,0.0018939959239999999,0.469433,0.00489901358,-3.170577045022194e-08,-3.170577045022194e-08,3111493922.2919984,13.2789,40.087995,60.713105,2.38425,45.230586,74.176651,0.223074,0.223074,0.223074,99.2384,99.238426,99.238426
0.236905,0.002825555056,0.163013,0.00497392108,-3.170577045022194e-08,-3.170577045022194e-08,6661700730.167999,0.994811,62.211692,64.63303,1.3826,61.217309,63.852953,0.121313,0.121313,0.121313,77.9067,77.906744,77.906744
0.459034,0.1057239724,0.452642,0.0126710373,1190055802.1559925,1875012999.3658845,1471474574.5952258,10.0428,26.89293,26.868882,0.976389,19.096547,26.868882,0.216593,0.216631,0.216645,34.5391,34.512837,34.544699
0.571848,0.212073383,0.111343,0.002611641314,398187064.0456563,1830006975.269499,5947714632.698274,1.12764,7.242857,7.128766,2.63123,7.242857,7.128766,0.161076,0.159045,0.164925,8.53677,8.214826,8.429938
0.838628,0.0025005574339999996,0.550165,0.748482048,1046684210.5263158,256829074.19150284,1645342399.414028,0.933727,18.357339,18.29997,6.61432,18.357339,18.29997,0.011286,0.01111,0.011284,18.33,18.313523,18.371363
0.477662,0.7107885939999999,0.151388,0.103064835,3462593532.022828,4000085605.5802155,2412629647.23454,0.836019,35.282941,47.216855,6.44733,30.353292,47.216855,0.130511,0.130635,0.130638,52.038,52.061655,52.069289
0.598691,0.5134775079999999,0.121865,0.007338317180000001,2705827837.6664553,3324594166.138237,3524047532.9124446,1.34948,43.197528,43.183897,12.2004,43.197528,43.183897,0.066275,0.06632,0.066323,44.3223,44.323915,44.337997
0.121493,0.6345721839999999,0.10669,0.14346189780000002,3825732403.2974,3839629042.4857326,1725753782.8718176,8.7308,18.835475,46.553267,9.59208,16.34622,46.553267,0.081997,0.082001,0.082001,48.4323,48.432565,48.433915
0.405655,0.543144032,0.19432,0.002321448082,-3.170577045022194e-08,-3.170577045022194e-08,2269229446.141765,4.60965,35.554688,72.286046,4.71911,28.252397,67.059622,0.072364,0.072365,0.072365,98.267,98.267505,98.267479
0.438947,0.001606288044,0.266047,0.02004442696,-3.170577045022194e-08,-3.170577045022194e-08,1466447492.9260979,1.18706,19.143852,71.294292,2.35241,11.565173,68.116237,0.150569,0.150569,0.150569,99.0801,99.080147,99.080146
0.241791,0.001372406328,0.114623,0.92038451,3477720355.104629,3852653772.9866834,3834519925.1067953,6.46244,44.524592,44.521754,5.19197,43.883654,44.521754,0.057841,0.05785,0.05785,45.4152,45.41596,45.418858
0.559445,0.00613068212,0.442534,0.538100786,662412492.0735574,535810082.43500316,6143262055.084862,5.03479,15.434589,15.421666,1.09804,15.434589,15.421666,0.152058,0.155394,0.155594,17.4501,17.6639,17.684526
0.416219,0.00650752204,0.230991,0.0012374624380000001,2714654724.159797,3808199112.238427,1175244575.3713121,5.56114,21.21197,41.827242,1.53843,2.877723,41.827242,0.163843,0.163843,0.163844,48.5996,48.592385,48.5997
0.673751,0.01633936008,0.429213,0.006908300819999999,876675332.9105897,1677444514.9017122,6783711717.356536,12.8,23.762224,23.760719,1.38031,23.762224,23.760719,0.07634,0.076345,0.076346,24.6304,24.592072,24.593639
0.690456,0.007994128400000002,0.120853,0.0026416957800000002,510297400.12682307,2406660114.140774,5650792651.366165,12.0565,16.401438,16.355574,1.98206,16.401438,16.355574,0.241518,0.241507,0.241512,22.4589,22.16492,22.227312
0.109324,0.02058423406,0.100234,0.358745422,-3.170577045022194e-08,-3.170577045022194e-08,1172824488.213023,2.54472,1.638386,65.218341,2.13614,1.209609,65.394234,0.198943,0.198944,0.198944,98.4793,98.479756,98.47974
0.518925,0.0393511964,0.189468,0.002962959066,2479849397.5903616,3390767279.6448956,4036256720.2714157,13.9173,45.333246,45.327009,14.9172,45.333246,45.327009,0.046745,0.046745,0.046745,45.9307,45.921353,45.927673
0.740517,0.00496748692,0.494357,0.1001618934,207231959.41661382,1907713.6968928345,4120508534.2470655,3.63979,5.595034,5.283771,14.0462,5.595034,5.283771,0.050671,0.015636,0.028009,6.00537,5.29152,5.621368
0.88012,0.00971182834,0.567023,0.23130079779999999,6446556753.329106,3668690551.6804056,1905643469.9242058,11.4212,28.459368,53.666328,2.60079,35.242736,53.666328,0.292059,0.292071,0.292072,81.9267,81.92772,81.929948
0.111836,0.0283942004,0.110054,0.030467860779999998,3499400760.938491,2020248256.1826253,6746014889.336099,0.883525,27.420006,27.419685,14.084,27.420006,27.419685,0.271774,0.271797,0.271797,39.8514,39.846379,39.846845
0.61506,0.490724552,0.439573,0.0617392346,2359451490.1712112,3115571337.983513,4795124154.414365,12.2991,44.236418,44.233107,2.31337,44.236418,44.233107,0.222081,0.222092,0.222096,57.4765,57.471289,57.476089
0.16862,0.427644552,0.101154,0.072414263,5175856055.802156,6090640456.563094,6051553039.068926,5.15239,55.905576,55.905236,1.05658,55.040194,55.905236,0.204899,0.204905,0.204905,70.1091,70.109875,70.110304
0.315528,0.00956677588,0.236953,0.011334403639999999,3077745085.6055803,4192216233.3544707,5870662174.613686,8.88191,43.95809,43.956941,1.00906,43.95809,43.956941,0.16087,0.160872,0.160872,50.8131,50.809432,50.810761
0.94802,0.0537264976,0.497093,0.0215012911,1516609701.9657578,1089586239.6956246,1179688011.5353966,12.5193,21.392906,24.387325,6.58482,24.408974,24.387325,0.201445,0.201344,0.201482,30.3971,30.367367,30.402629
0.811995,0.25192764240000004,0.603879,0.1790112626,-3.170577045022194e-08,-3.170577045022194e-08,2452276484.0291247,4.7883,34.125122,59.916538,0.970342,39.314041,74.127278,0.149378,0.149385,0.149385,96.6626,96.665675,96.665456
0.977368,0.0010852283200000002,0.779752,0.1688418204,4048103994.927077,2376651870.6404567,4451920174.08271,1.71629,36.032631,36.029308,3.65834,36.032631,36.029308,0.239399,0.239435,0.239445,48.6014,48.602545,48.608158
0.234397,0.0034402570400000002,0.205351,0.01310319838,1832454026.632847,1849014584.654407,4830075415.102354,1.18689,11.425837,11.396752,1.20728,11.425837,11.396752,0.250294,0.250941,0.25095,15.8373,15.77622,15.81682
0.975395,0.1354207748,0.337318,0.036637494799999996,-3.170577045022194e-08,6665053899.809766,2002841278.7164097,1.04303,24.261168,49.448729,1.60162,24.510353,67.167794,0.263288,0.2633,0.263299,95.6657,95.669563,95.669172
0.237188,0.001579292958,0.232145,0.2672750064,3524771718.4527583,4051655041.2175016,1946277249.9990325,11.2632,30.339067,46.77745,3.06776,22.542625,46.77745,0.123249,0.123259,0.12326,51.0488,51.049061,51.051479
0.837279,0.02069065002,0.621332,0.796959028,-3.170577045022194e-08,6391629676.601141,4015104217.0233626,4.5,42.957731,57.499488,1.07308,54.97092,71.920614,0.179169,0.17921,0.179211,85.8429,85.856479,85.856608
0.598622,0.409960074,0.17496,0.0635338606,2332880469.245403,3786179454.6607485,2473610762.505349,4.35838,41.884504,41.870808,2.43764,26.296744,41.870808,0.074957,0.074973,0.074977,43.2909,43.283575,43.297903
0.25365,0.0015016194,0.147398,0.02272305608,4911727964.489537,4401718452.758402,1835669511.9887815,1.4925,15.639997,52.367348,10.858,25.399151,52.367348,0.22904,0.22904,0.22904,69.0579,69.056315,69.057944
0.817092,0.0104517252,0.796844,0.0018267179500000002,2996673113.506658,3158763157.894737,1238643371.3201423,7.47854,23.693317,38.40372,0.955302,21.01479,38.40372,0.236464,0.236466,0.236467,51.4747,51.467513,51.475282
0.753186,0.497556116,0.47478,0.0038779691600000004,4196068484.4641724,3763747622.0672164,4621374950.378693,3.6174,49.788345,49.786096,0.94613,49.788345,49.786096,0.260552,0.260582,0.260585,70.4601,70.463846,70.467608
0.839187,0.003046735614,0.776927,0.555195466,2889253963.2213063,1842775206.087508,1118621714.153265,14.9615,22.779652,37.31818,13.0881,29.003408,37.31818,0.103357,0.103324,0.103387,39.7104,39.711151,39.719797
0.800063,0.003116634562,0.359882,0.037275864400000004,2309749.2073557386,308797368.42105263,3736881100.818297,8.13166,6.218344,5.884383,1.85833,6.218344,5.884383,0.25792,0.250948,0.256743,9.11841,8.145733,8.723107
0.544142,0.606643514,0.126881,0.001910841438,2212375396.3221307,3225561192.136969,6324072803.789586,8.86826,41.992071,41.989592,11.2487,41.992071,41.989592,0.10842,0.108426,0.108427,44.9705,44.955032,44.957728
0.292376,0.2541780214,0.195864,0.0059217611600000004,2022656626.5060241,3092955294.863665,1820513604.0416236,5.1011,26.556345,29.768165,0.850655,5.682533,29.768165,0.197411,0.19746,0.197464,36.7911,36.785219,36.798365
0.262315,0.039278654399999995,0.149749,0.11087256200000001,1482715916.296766,1838523145.2124286,5361746532.83335,4.68663,18.753504,18.74372,4.23868,18.753504,18.74372,0.299713,0.299836,0.299839,29.2122,29.174372,29.189797
0.192115,0.0045332442,0.165294,0.019202372040000002,6039638554.216867,6501135066.582118,6883451351.108882,2.32933,59.328612,59.328568,0.86336,59.328612,59.328568,0.282882,0.282883,0.282883,88.5502,88.550067,88.550133
0.957173,0.002668072682,0.123176,0.016005824579999998,1436602092.5808496,2929202916.9308815,3845568897.217275,4.29945,21.704691,21.660247,1.01841,21.704691,21.660247,0.152545,0.152566,0.152569,24.779,24.695374,24.746194
0.767671,0.023523288960000003,0.60145,0.00981395486,6628148383.005707,4741474318.325935,4143982434.344447,12.9447,48.133248,61.759939,3.70984,56.75138,61.759939,0.046067,0.046067,0.046067,62.5471,62.546442,62.547327
0.582201,0.00121387998,0.557336,0.0652553138,854916296.7660114,697292327.203551,6221001567.877033,2.26406,17.007966,16.995046,3.44824,17.007966,16.995046,0.025204,0.025219,0.025227,17.1307,17.0599,17.072911
0.577372,0.01151960652,0.191812,0.00665421458,1019526632.8471782,2276634432.466709,3408278439.833928,1.05148,17.191839,17.115475,1.03405,17.191839,17.115475,0.206359,0.206547,0.206562,21.6771,21.535242,21.631967
0.837785,0.28216535579999996,0.347965,0.0015961069319999999,218391534.55928978,1034221306.2777425,6185414020.243444,0.807118,10.503424,10.532021,3.50981,10.503424,10.532021,0.167908,0.154974,0.1598,11.4906,12.055021,12.118925
0.484117,0.001241764494,0.409732,0.0019487493640000001,6601835764.109068,6610719720.98922,4280164305.1049147,1.21148,54.804555,71.863898,9.45634,56.065926,71.863898,0.218504,0.218504,0.218504,92.6701,92.669854,92.670115
0.225653,0.694709502,0.204928,0.0397886562,-3.170577045022194e-08,-3.170577045022194e-08,4090281281.6455154,6.52596,48.964773,69.17058,2.58971,45.349386,66.317569,0.09413,0.094131,0.094131,83.7124,83.713058,83.713052
0.876771,0.0052107234,0.320689,0.01969244056,-3.170577045022194e-08,6558503487.634749,4302061875.952463,10.3683,43.23041,55.518375,2.26954,50.329153,67.086138,0.279051,0.279051,0.279051,99.2019,99.201942,99.202006
0.718174,0.058921451,0.483262,0.1479333236,5652266962.587191,4307374762.206721,5558415548.985277,2.34995,58.420896,59.463792,6.7418,59.46489,59.463792,0.014618,0.014619,0.014619,59.5397,59.540043,59.541142
0.359514,0.52430519,0.285649,0.1343704928,-3.170577045022194e-08,6791585288.5225115,6669828341.078974,3.71642,68.903212,71.072984,12.4365,70.547375,71.954166,0.135565,0.135569,0.135569,79.9058,79.907334,79.907375
0.978001,0.68832896,0.844353,0.019993647559999998,245181325.30120483,613506658.2117945,5968790471.894724,1.03596,16.763346,16.859097,8.83726,16.763346,16.859097,0.221933,0.211845,0.216321,21.0928,21.442407,21.518526
0.772307,0.001203777718,0.142623,0.0123780307,1638351934.0519974,2627564362.714014,3533609176.1317725,0.928642,26.215271,26.184279,2.34748,26.215271,26.184279,0.253588,0.253595,0.253595,36.532,36.466501,36.509684
0.63236,0.1154755096,0.571571,0.0474386832,881017121.1160431,971331959.4166138,6001430231.83031,1.1587,19.580101,19.568468,1.60897,19.580101,19.568468,0.017075,0.017258,0.017269,19.5137,19.603439,19.615136
0.618736,0.031061632819999997,0.550432,0.0034529992,2388394419.784401,2016478757.1337984,6576957204.54235,0.82782,38.454368,38.453435,5.7267,38.454368,38.453435,0.269146,0.26917,0.26917,55.5441,55.533006,55.534364
